date,open,high,low,close,preclose,volume,amount,turn,pctChg,divident
2015-12-30,3134.843,3136.92,3101.919,3135.716,3135.939,5310612992,75930734592.0,0.003034,-0.0071,0.0
2015-12-31,3129.51,3141.036,3096.865,3097.433,3135.716,5062475264,66213223424.0,0.002892,-1.2209,0.0
2016-01-04,3097.139,3098.849,2870.093,2870.279,3097.433,5809115136,69485006848.0,0.003318,-7.3336,0.0
2016-01-05,2793.356,2916.459,2790.248,2888.262,2870.279,8140122368,92457701376.0,0.00465,0.6265,0.0
2016-01-06,2889.277,2950.271,2879.886,2946.316,2888.262,7059173376,74397089792.0,0.004033,2.01,0.0
2016-01-07,2897.486,2897.486,2720.772,2728.424,2946.316,2025053008,21274745856.0,0.001155,-7.3954,0.0
2016-01-08,2798.312,2847.277,2688.164,2797.698,2728.424,8900591616,95988084736.0,0.005071,2.539,0.0
2016-01-11,2747.497,2783.96,2654.881,2654.881,2797.698,8166146816,85056856064.0,0.00465,-5.1048,0.0
2016-01-12,2677.66,2703.036,2641.688,2675.734,2654.881,5839726592,64947306496.0,0.003325,0.7855,0.0
2016-01-13,2695.813,2713.355,2630.36,2630.36,2675.734,5558498560,60178589952.0,0.003165,-1.6958,0.0
2016-01-14,2562.041,2691.473,2559.148,2688.721,2630.36,6332835072,69016707072.0,0.003606,2.2187,0.0
2016-01-15,2668.852,2680.803,2579.192,2593.779,2688.721,5922884864,62231764224.0,0.003373,-3.5311,0.0
2016-01-18,2550.632,2630.184,2549.48,2600.454,2593.779,4598543616,49679326976.0,0.002619,0.2573,0.0
2016-01-19,2601.627,2691.805,2589.84,2686.912,2600.454,6104410880,69692551168.0,0.003476,3.3247,0.0
2016-01-20,2672.401,2688.05,2626.717,2643.909,2686.912,6083347712,67989995008.0,0.003464,-1.6005,0.0
2016-01-21,2608.357,2667.303,2563.362,2563.362,2643.909,5262993152,56785996032.0,0.002997,-3.0465,0.0
2016-01-22,2592.156,2609.596,2539.693,2594.28,2563.362,4239156000,44765855232.0,0.002414,1.2061,0.0
2016-01-25,2607.82,2624.309,2585.348,2602.981,2594.28,3551865408,36541360384.0,0.002022,0.3354,0.0
2016-01-26,2576.737,2580.653,2425.411,2429.33,2602.981,5923194880,59307367168.0,0.003369,-6.6712,0.0
2016-01-27,2441.692,2451.27,2341.929,2426.556,2429.33,6107352064,59777029376.0,0.003473,-0.1142,0.0
2016-01-28,2406.266,2438.86,2349.371,2357.837,2426.556,4675560448,44691354368.0,0.002659,-2.832,0.0
2016-01-29,2360.463,2458.785,2359.625,2441.651,2357.837,5714776064,55855171328.0,0.00325,3.5547,0.0
2016-02-01,2433.936,2439.197,2371.462,2400.432,2441.651,4130774096,39631335936.0,0.002349,-1.6882,0.0
2016-02-02,2400.381,2463.878,2400.142,2453.552,2400.432,4075765504,41629441280.0,0.002318,2.2129,0.0
2016-02-03,2427.086,2446.734,2406.322,2440.314,2453.552,3446919200,34349258496.0,0.00196,-0.5395,0.0
2016-02-04,2451.124,2482.714,2451.03,2469.942,2440.314,3971844400,41229599488.0,0.002255,1.2141,0.0
2016-02-05,2466.451,2471.209,2446.236,2447.16,2469.942,3225260800,34200894720.0,0.001831,-0.9224,0.0
2016-02-15,2379.215,2440.526,2377.512,2427.385,2447.16,3038210400,31481979904.0,0.001725,-0.8081,0.0
2016-02-16,2442.675,2511.918,2442.675,2506.48,2427.385,4917876736,49845706496.0,0.002792,3.2584,0.0
2016-02-17,2502.582,2534.995,2497.676,2532.979,2506.48,6139693568,53815639296.0,0.003486,1.0572,0.0
2016-02-18,2546.957,2563.396,2518.97,2521.579,2532.979,5320482816,52019913984.0,0.003021,-0.4501,0.0
2016-02-19,2516.56,2533.031,2503.029,2520.505,2521.579,3605109504,36754668288.0,0.002047,-0.0426,0.0
2016-02-22,2549.704,2595.248,2542.144,2587.761,2520.505,6298574336,62600604672.0,0.003576,2.6684,0.0
2016-02-23,2586.707,2588.381,2538.03,2561.075,2587.761,4528876544,46691090432.0,0.002571,-1.0312,0.0
2016-02-24,2549.748,2575.9,2524.536,2574.083,2561.075,4187423008,42624944128.0,0.002378,0.5079,0.0
2016-02-25,2569.026,2569.026,2393.021,2405.479,2574.083,6581421312,61456542208.0,0.003737,-6.5501,0.0
