date,open,high,low,close,preclose,volume,amount,turn,pctChg,divident
2015-12-30,5174.899,5262.599,5166.806,5252.927,5158.503,754694304,20175808768.0,0.025546,1.8305,0.0
2015-12-31,5242.1,5260.29,5117.725,5120.05,5252.927,561929696,14961484288.0,0.019021,-2.5296,0.0
2016-01-04,5120.72,5123.747,4727.937,4729.202,5120.05,516974800,11790276864.0,0.017499,-7.6337,0.0
2016-01-05,4518.971,4724.438,4475.132,4626.778,4729.202,700410304,15056602880.0,0.023708,-2.1658,0.0
2016-01-06,4650.544,4700.378,4589.645,4698.714,4626.778,506499008,11341035264.0,0.017145,1.5548,0.0
2016-01-07,4611.157,4611.157,4342.693,4346.098,4698.714,147553000,2945714480.0,0.004995,-7.5045,0.0
2016-01-08,4430.027,4459.717,4168.101,4360.503,4346.098,649805104,12454468864.0,0.021995,0.3314,0.0
2016-01-11,4263.783,4316.939,4060.899,4065.339,4360.503,605300896,11234246656.0,0.020489,-6.769,0.0
2016-01-12,4075.313,4149.134,4006.037,4095.855,4065.339,477369296,8907725312.0,0.016158,0.7506,0.0
2016-01-13,4121.228,4147.923,3951.261,3952.234,4095.855,430032400,7689046784.0,0.014556,-3.5065,0.0
2016-01-14,3850.049,4098.6,3842.468,4090.932,3952.234,516655008,9256929024.0,0.017488,3.5094,0.0
2016-01-15,4058.257,4103.944,3946.249,3972.575,4090.932,459318496,8080004352.0,0.015547,-2.8932,0.0
2016-01-18,3894.5,4093.592,3894.5,4055.109,3972.575,415520000,7700459264.0,0.014065,2.0776,0.0
2016-01-19,4051.874,4188.514,4040.773,4184.346,4055.109,497010208,9237954560.0,0.016823,3.187,0.0
2016-01-20,4156.702,4207.466,4109.216,4136.205,4184.346,525671296,9645399296.0,0.017793,-1.1505,0.0
2016-01-21,4085.586,4185.487,3981.086,3985.11,4136.205,461941008,8750020352.0,0.015636,-3.653,0.0
2016-01-22,4036.01,4057.733,3923.46,4035.99,3985.11,462316400,8321863424.0,0.015649,1.2767,0.0
2016-01-25,4041.209,4081.608,4000.011,4040.18,4035.99,389157296,7058019584.0,0.013173,0.1038,0.0
2016-01-26,3971.414,3981.978,3742.778,3760.563,4040.18,544530304,9170699776.0,0.018409,-6.9209,0.0
2016-01-27,3745.415,3762.744,3534.097,3701.791,3760.563,581138304,9422108928.0,0.019646,-1.5629,0.0
2016-01-28,3634.742,3690.276,3526.82,3535.495,3701.791,482543808,8546562816.0,0.016313,-4.4923,0.0
2016-01-29,3525.283,3697.825,3513.751,3669.866,3535.495,512707600,8992993024.0,0.017333,3.8006,0.0
2016-02-01,3670.072,3684.991,3560.566,3615.721,3669.866,425065408,7523029504.0,0.01437,-1.4754,0.0
2016-02-02,3624.385,3780.41,3624.385,3758.939,3615.721,502617504,9005759232.0,0.016992,3.961,0.0
2016-02-03,3705.576,3775.28,3675.444,3757.513,3758.939,427819104,7279929600.0,0.014463,-0.0379,0.0
2016-02-04,3772.484,3851.604,3772.484,3827.428,3757.513,470036608,8290177024.0,0.01589,1.8607,0.0
2016-02-05,3829.317,3844.497,3782.763,3783.855,3827.428,339462096,5875340800.0,0.011472,-1.1384,0.0
2016-02-15,3654.123,3806.135,3654.123,3784.852,3783.855,362172608,6118076416.0,0.01224,0.0264,0.0
2016-02-16,3806.109,3961.261,3806.109,3947.931,3784.852,565166704,10362224896.0,0.0191,4.3087,0.0
2016-02-17,3936.462,3996.028,3899.927,3986.257,3947.931,626987904,10690342656.0,0.021187,0.9708,0.0
2016-02-18,4023.532,4042.987,3972.968,3985.877,3986.257,634845504,11577998592.0,0.021452,-0.0095,0.0
2016-02-19,3977.155,4048.67,3967.418,4009.894,3985.877,555100000,10552832256.0,0.018758,0.6026,0.0
2016-02-22,4058.302,4065.67,4015.548,4061.975,4009.894,556487200,10303222272.0,0.018804,1.2988,0.0
2016-02-23,4060.632,4063.703,3956.23,4005.603,4061.975,485891008,9146982144.0,0.016419,-1.3878,0.0
2016-02-24,3991.085,4029.483,3916.06,4005.376,4005.603,511754400,9293362944.0,0.017293,-0.0057,0.0
2016-02-25,4000.682,4000.88,3704.377,3715.068,4005.376,687312208,11650919936.0,0.023191,-7.248,0.0
2016-02-26,3734.083,3754.732,3621.334,3691.719,3715.068,450372400,7749987584.0,0.015196,-0.6285,0.0
2016-02-29,3670.611,3672.691,3449.648,3495.624,3691.719,508986096,8199390464.0,0.017174,-5.3118,0.0
2016-03-01,3498.596,3577.42,3417.584,3550.56,3495.624,456914704,7381172224.0,0.015417,1.5716,0.0
2016-03-02,3546.938,3706.299,3541.243,3703.137,3550.56,553811600,8895576832.0,0.018686,4.2973,0.0
2016-03-03,3702.601,3799.168,3690.172,3729.099,3703.137,609322608,10436968960.0,0.020559,0.7011,0.0
2016-03-04,3710.712,3727.283,3560.805,3624.205,3729.099,591178800,9419593984.0,0.019947,-2.8129,0.0
2016-03-07,3644.102,3749.598,3643.635,3715.996,3624.205,503720400,8901533696.0,0.016996,2.5327,0.0
2016-03-08,3701.299,3739.188,3568.437,3738.115,3715.996,515923904,8743410176.0,0.017408,0.5952,0.0
2016-03-09,3660.593,3708.509,3631.14,3664.671,3738.115,382251200,6277662464.0,0.012898,-1.9647,0.0
2016-03-10,3668.941,3692.44,3608.331,3608.675,3664.671,391092000,6426863616.0,0.013196,-1.528,0.0
2016-03-11,3573.496,3632.514,3560.548,3614.943,3608.675,332104896,5463270912.0,0.011206,0.1737,0.0
2016-03-14,3655.951,3794.46,3655.327,3760.371,3614.943,610920208,10107388160.0,0.020613,4.023,0.0
2016-03-15,3767.398,3786.573,3720.039,3740.414,3760.371,570173104,10250007296.0,0.019238,-0.5307,0.0
2016-03-16,3773.423,3792.008,3704.184,3732.27,3740.414,500622000,9686377728.0,0.016892,-0.2177,0.0
2016-03-17,3744.558,3896.128,3743.067,3882.804,3732.27,812947008,14504775680.0,0.027306,4.0333,0.0
2016-03-18,3914.603,4045.435,3911.611,4014.162,3882.804,1002207104,18555928832.0,0.033663,3.3831,0.0
2016-03-21,4090.485,4133.871,4082.579,4129.874,4014.162,930156896,17028368384.0,0.031243,2.8826,0.0
2016-03-22,4109.371,4175.957,4096.778,4135.445,4129.874,917506208,22978052352.0,0.030818,0.1349,0.0
2016-03-23,4117.777,4175.78,4095.738,4175.139,4135.445,780960496,20068828160.0,0.026228,0.9599,0.0
2016-03-24,4125.437,4220.566,4088.715,4116.596,4175.139,897335104,22760463872.0,0.030136,-1.4022,0.0
2016-03-25,4098.209,4133.646,4055.963,4110.297,4116.596,573139808,13819446272.0,0.019248,-0.153,0.0
2016-03-28,4126.173,4163.322,4063.083,4083.139,4110.297,599288400,13869207552.0,0.020126,-0.6607,0.0
2016-03-29,4075.591,4082.452,3984.524,4024.422,4083.139,605915408,14112325376.0,0.020349,-1.438,0.0
2016-03-30,4066.764,4150.191,4050.927,4149.107,4024.422,672363408,15595954176.0,0.02258,3.0982,0.0
2016-03-31,4155.857,4215.351,4146.258,4156.017,4149.107,731421008,17410836736.0,0.024564,0.1665,0.0
2016-04-01,4137.749,4157.01,4069.015,4130.817,4156.017,641343904,13737969920.0,0.021539,-0.6064,0.0
2016-04-05,4129.677,4282.702,4123.062,4272.328,4130.817,884426800,19617594624.0,0.029702,3.4257,0.0
2016-04-06,4237.697,4286.081,4217.191,4261.682,4272.328,773742496,17041222912.0,0.025985,-0.2492,0.0
2016-04-07,4264.773,4267.319,4179.325,4183.697,4261.682,658277504,14117997312.0,0.022107,-1.8299,0.0
2016-04-08,4151.71,4170.89,4093.69,4147.483,4183.697,533967200,10775065344.0,0.017933,-0.8656,0.0
2016-04-11,4175.69,4229.028,4174.231,4191.441,4147.483,679645008,15753263360.0,0.022825,1.0599,0.0
2016-04-12,4177.451,4194.978,4101.544,4155.367,4191.441,568667504,12557829632.0,0.019098,-0.8607,0.0
2016-04-13,4177.009,4264.427,4177.009,4199.765,4155.367,832897008,17566035712.0,0.027972,1.0684,0.0
2016-04-14,4226.088,4252.624,4202.472,4251.319,4199.765,559018704,12202447104.0,0.018774,1.2275,0.0
2016-04-15,4299.934,4306.727,4255.055,4284.244,4251.319,649711504,15882339328.0,0.02182,0.7745,0.0
2016-04-18,4242.305,4242.305,4149.884,4172.915,4284.244,670257296,14887331584.0,0.02251,-2.5986,0.0
2016-04-19,4201.019,4216.678,4155.084,4198.112,4172.915,499464208,11592927232.0,0.016774,0.6038,0.0
2016-04-20,4221.717,4228.014,3926.972,4032.718,4198.112,853654304,18802318592.0,0.028669,-3.9397,0.0
2016-04-21,4005.815,4032.084,3915.108,3924.812,4032.718,488008304,11214375936.0,0.016389,-2.6758,0.0
2016-04-22,3906.004,3945.686,3875.973,3945.248,3924.812,372942208,8062952704.0,0.012525,0.5207,0.0
2016-04-25,3937.892,3939.1,3854.042,3896.275,3945.248,368380608,7708774400.0,0.01204,-1.2413,0.0
2016-04-26,3886.521,3948.828,3873.183,3946.832,3896.275,406615408,8346056960.0,0.013289,1.2976,0.0
2016-04-27,3950.341,3970.101,3907.111,3914.534,3946.832,393284096,7893020416.0,0.012854,-0.8183,0.0
2016-04-28,3920.859,3940.235,3866.525,3929.661,3914.534,487715104,10665000704.0,0.01594,0.3864,0.0
2016-04-29,3902.825,3942.801,3893.136,3915.661,3929.661,353834704,7660343552.0,0.011564,-0.3563,0.0
2016-05-03,3936.622,4069.281,3913.046,4067.979,3915.661,600052400,12057223680.0,0.019611,3.89,0.0
2016-05-04,4060.837,4127.061,4049.868,4086.136,4067.979,709594000,13428637440.0,0.023191,0.4463,0.0
2016-05-05,4081.925,4105.798,4064.458,4098.758,4086.136,509343808,10367679488.0,0.016647,0.3089,0.0
2016-05-06,4102.582,4119.818,3904.435,3906.449,4098.758,674001296,13763424512.0,0.022028,-4.6919,0.0
2016-05-09,3871.102,3871.591,3748.146,3775.08,3906.449,619682896,11403355904.0,0.020253,-3.3629,0.0
2016-05-10,3753.66,3777.262,3721.512,3742.143,3775.08,352633008,6341236736.0,0.011525,-0.8725,0.0
2016-05-11,3756.761,3765.661,3689.589,3699.839,3742.143,443987904,8010181888.0,0.014391,-1.1305,0.0
2016-05-12,3633.972,3723.509,3575.368,3711.795,3699.839,611141104,10784455168.0,0.019809,0.3231,0.0
2016-05-13,3697.297,3742.557,3641.473,3665.873,3711.795,440263008,8416629760.0,0.01427,-1.2372,0.0
2016-05-16,3646.434,3726.972,3630.431,3725.117,3665.873,456124304,8465996288.0,0.014784,1.6161,0.0
2016-05-17,3733.847,3789.028,3675.55,3741.78,3725.117,547352000,11933853952.0,0.017741,0.4473,0.0
2016-05-18,3693.207,3694.857,3577.777,3624.901,3741.78,509668400,9957961728.0,0.01652,-3.1236,0.0
2016-05-19,3625.597,3724.957,3625.597,3653.286,3624.901,475636608,9548514560.0,0.015417,0.7831,0.0
2016-05-20,3618.819,3723.382,3600.213,3722.889,3653.286,490432096,10504815104.0,0.015896,1.9052,0.0
2016-05-23,3726.582,3789.23,3724.796,3785.134,3722.889,542719904,11370566912.0,0.017591,1.672,0.0
2016-05-24,3774.404,3787.603,3720.067,3750.438,3785.134,456818096,8662816256.0,0.014807,-0.9166,0.0
2016-05-25,3788.277,3822.996,3727.545,3737.023,3750.438,441686096,9634250752.0,0.014316,-0.3577,0.0
2016-05-26,3730.235,3761.437,3645.36,3760.012,3737.023,467565008,9580180224.0,0.015155,0.6152,0.0
2016-05-27,3754.564,3795.226,3746.739,3766.417,3760.012,485913200,9530880256.0,0.01575,0.1703,0.0
2016-05-30,3731.738,3791.89,3704.478,3754.045,3766.417,413950208,7969574144.0,0.013235,-0.3285,0.0
2016-05-31,3762.778,3947.989,3761.473,3945.338,3754.045,932410096,19021761792.0,0.028956,5.0956,0.0
2016-06-01,3946.946,3989.022,3935.659,3963.566,3945.338,851172208,18561318400.0,0.026433,0.462,0.0
2016-06-02,3949.128,3998.142,3941.355,3997.231,3963.566,701077104,15180787200.0,0.021772,0.8494,0.0
2016-06-03,3989.99,4087.89,3969.527,4045.524,3997.231,898612208,20636983552.0,0.027907,1.2082,0.0
2016-06-06,4061.125,4087.99,4031.868,4051.465,4045.524,660619200,16135786240.0,0.020507,0.1469,0.0
