date,open,high,low,close,preclose,volume,amount,turn,pctChg,divident
2015-12-30,5357.526,5386.764,5328.504,5386.686,5350.466,41339876864,717088976896.0,0.011367,0.677,0.0
2015-12-31,5385.562,5398.784,5312.685,5313.054,5386.686,39438258432,681421234176.0,0.01084,-1.3669,0.0
2016-01-04,5306.01,5307.678,4897.807,4897.884,5313.054,38368910336,590822715392.0,0.010543,-7.8142,0.0
2016-01-05,4696.419,4927.229,4681.417,4846.898,4897.884,55395335936,804681342976.0,0.015222,-1.041,0.0
2016-01-06,4862.66,4960.277,4833.594,4959.992,4846.898,48604174336,693648027648.0,0.013355,2.3333,0.0
2016-01-07,4872.603,4872.603,4562.549,4570.757,4959.992,14044605184,186354024448.0,0.003856,-7.8475,0.0
2016-01-08,4676.09,4724.032,4421.648,4633.549,4570.757,56266967808,753693249536.0,0.015427,1.3738,0.0
2016-01-11,4537.594,4592.557,4345.0,4344.999,4633.549,52677881856,658991800320.0,0.014433,-6.2274,0.0
2016-01-12,4350.624,4400.65,4271.874,4355.17,4344.999,42028797184,546648227840.0,0.011515,0.2341,0.0
2016-01-13,4381.047,4414.039,4224.072,4224.071,4355.17,39782680576,514541297664.0,0.010899,-3.0102,0.0
2016-01-14,4095.86,4356.615,4092.092,4349.123,4224.071,43570168320,547511169024.0,0.011935,2.9605,0.0
2016-01-15,4317.023,4353.325,4172.903,4198.598,4349.123,41382305280,533276635136.0,0.011335,-3.461,0.0
2016-01-18,4117.136,4298.909,4116.866,4253.518,4198.598,35357584384,468899758080.0,0.009684,1.3081,0.0
2016-01-19,4249.282,4407.274,4236.913,4401.481,4253.518,43143695616,579123548160.0,0.011816,3.4786,0.0
2016-01-20,4373.781,4425.085,4320.361,4353.086,4401.481,43961327360,590749958144.0,0.012039,-1.0995,0.0
2016-01-21,4287.828,4393.045,4192.43,4192.43,4353.086,39330696960,530473959424.0,0.010766,-3.6906,0.0
2016-01-22,4238.853,4272.594,4135.791,4249.666,4192.43,33157876224,442156736512.0,0.009073,1.3652,0.0
2016-01-25,4279.767,4319.319,4245.318,4287.727,4249.666,31301884416,418997358592.0,0.008558,0.8956,0.0
2016-01-26,4239.01,4248.101,3985.12,3992.243,4287.727,41854292992,518533632000.0,0.011436,-6.8914,0.0
2016-01-27,4003.819,4016.104,3790.779,3958.204,3992.243,43058412032,505954107392.0,0.011763,-0.8526,0.0
2016-01-28,3912.392,3958.932,3795.251,3809.541,3958.204,33396373760,395686805504.0,0.009122,-3.7558,0.0
2016-01-29,3802.722,3976.024,3794.921,3944.911,3809.541,36162112768,424913301504.0,0.009876,3.5534,0.0
2016-02-01,3934.451,3951.713,3836.27,3890.142,3944.911,30498014464,367131725824.0,0.008326,-1.3883,0.0
2016-02-02,3891.73,4015.872,3891.731,4005.596,3890.142,32141517056,400282451968.0,0.008775,2.9679,0.0
2016-02-03,3960.39,4024.456,3934.251,4011.0,4005.596,30244073728,372304125952.0,0.008257,0.1349,0.0
2016-02-04,4025.47,4100.387,4025.47,4082.697,4011.001,34509751552,438265806848.0,0.009413,1.7875,0.0
2016-02-05,4086.755,4098.025,4044.078,4044.89,4082.697,28318038016,359477649408.0,0.007723,-0.926,0.0
2016-02-15,3921.518,4058.695,3921.431,4036.85,4044.89,26161286912,325345239040.0,0.007131,-0.1988,0.0
2016-02-16,4057.366,4197.337,4057.367,4189.096,4036.851,39039467520,496009613312.0,0.010641,3.7714,0.0
2016-02-17,4184.778,4244.245,4166.079,4239.761,4189.097,44184576256,565390233600.0,0.012042,1.2094,0.0
2016-02-18,4265.056,4283.18,4221.95,4229.324,4239.761,45032745984,586069872640.0,0.012272,-0.2462,0.0
2016-02-19,4216.558,4262.831,4202.505,4240.939,4229.324,34851235840,477295980544.0,0.009497,0.2746,0.0
2016-02-22,4291.664,4336.73,4273.306,4331.816,4240.939,46241106176,597905022976.0,0.012596,2.1428,0.0
2016-02-23,4331.737,4338.549,4247.531,4300.286,4331.817,42176120576,568483241984.0,0.011489,-0.7279,0.0
2016-02-24,4281.548,4327.108,4231.053,4320.591,4300.287,42963610880,574785708032.0,0.011703,0.4721,0.0
2016-02-25,4311.231,4311.232,3996.53,4012.5,4320.591,53281844992,659741847552.0,0.014501,-7.1308,0.0
2016-02-26,4042.14,4061.296,3947.876,4026.301,4012.501,39282085120,481856094208.0,0.01069,0.3439,0.0
2016-02-29,4006.773,4006.774,3795.221,3850.488,4026.302,41097747456,458365530112.0,0.011183,-4.3666,0.0
2016-03-01,3853.839,3956.397,3808.855,3930.313,3850.488,39200905216,457468047360.0,0.010664,2.0731,0.0
2016-03-02,3926.912,4117.277,3926.913,4111.564,3930.313,53390093568,607469539328.0,0.014522,4.6116,0.0
2016-03-03,4111.446,4174.763,4103.969,4121.385,4111.565,57052681472,659609321472.0,0.015512,0.2388,0.0
2016-03-04,4103.103,4131.238,3995.975,4063.668,4121.385,56709891584,636520448000.0,0.015418,-1.4004,0.0
2016-03-07,4095.772,4151.869,4083.283,4123.914,4063.668,41154046720,475370708992.0,0.011188,1.4826,0.0
2016-03-08,4118.151,4140.321,3977.324,4140.32,4123.914,45936152832,529160097792.0,0.012486,0.3978,0.0
2016-03-09,4048.587,4095.176,4020.39,4065.87,4140.321,35980442368,423769944064.0,0.00978,-1.7982,0.0
2016-03-10,4057.16,4085.083,3991.341,3993.077,4065.871,28635292416,352346005504.0,0.007783,-1.7904,0.0
2016-03-11,3956.154,4010.312,3938.405,3990.926,3993.077,25100237312,301848231936.0,0.006821,-0.0539,0.0
2016-03-14,4028.844,4145.338,4028.845,4099.526,3990.927,39687783168,500853456896.0,0.010783,2.7211,0.0
2016-03-15,4089.25,4104.461,4046.486,4085.295,4099.527,33117405184,424996888576.0,0.008995,-0.3472,0.0
2016-03-16,4098.275,4112.959,4051.937,4069.293,4085.295,34074452992,420271464448.0,0.009255,-0.3917,0.0
2016-03-17,4082.175,4188.74,4071.565,4169.898,4069.294,42857950208,568233385984.0,0.011638,2.4723,0.0
2016-03-18,4187.912,4307.463,4183.468,4285.985,4169.898,62481199616,810773512192.0,0.016963,2.7839,0.0
2016-03-21,4333.594,4398.082,4327.451,4397.912,4285.985,68349712896,896448462848.0,0.018551,2.6115,0.0
2016-03-22,4364.612,4410.307,4344.085,4377.286,4397.913,54262557184,750825385984.0,0.014727,-0.469,0.0
2016-03-23,4363.312,4409.21,4349.028,4408.842,4377.286,45966498560,665636126720.0,0.012464,0.7209,0.0
2016-03-24,4370.666,4410.817,4333.749,4339.961,4408.842,50198734848,733277483008.0,0.013609,-1.5623,0.0
2016-03-25,4330.096,4374.248,4318.958,4367.837,4339.962,38065989120,549946249216.0,0.010318,0.6423,0.0
2016-03-28,4388.097,4423.611,4324.311,4337.467,4367.837,43634033920,621889097728.0,0.011822,-0.6953,0.0
2016-03-29,4332.879,4340.454,4240.77,4268.206,4337.467,38494479872,533394993152.0,0.010426,-1.5968,0.0
2016-03-30,4304.584,4406.255,4304.584,4406.254,4268.207,43650525952,625165578240.0,0.01182,3.2343,0.0
2016-03-31,4424.566,4452.595,4401.199,4414.876,4406.255,46550014720,693308620800.0,0.012603,0.1957,0.0
