date,open,high,low,close,preclose,volume,amount,turn,pctChg,divident
2015-12-30,3416.32,3505.935,3411.12,3501.958,3405.159,901034896,21905689600.0,0.037741,2.8427,0.0
2015-12-31,3496.718,3505.554,3402.526,3402.554,3501.958,711308896,17071577344.0,0.029713,-2.8385,0.0
2016-01-04,3395.282,3406.513,3081.484,3082.703,3402.554,644409808,14483018752.0,0.026899,-9.4003,0.0
2016-01-05,2883.793,3068.83,2858.025,2982.379,3082.703,959942624,20319161344.0,0.040069,-3.2544,0.0
2016-01-06,3007.44,3063.9,2956.168,3063.13,2982.379,758840000,16351893504.0,0.031675,2.7076,0.0
2016-01-07,2991.229,2991.229,2761.762,2762.55,3063.13,202380221,4083380832.0,0.008448,-9.8128,0.0
2016-01-08,2829.253,2859.761,2594.895,2750.548,2762.55,845460368,16719997696.0,0.035292,-0.4345,0.0
2016-01-11,2670.497,2697.766,2497.831,2498.989,2750.548,780332560,14502686720.0,0.032573,-9.1458,0.0
2016-01-12,2494.608,2552.948,2428.378,2512.703,2498.989,710391584,12563835648.0,0.029653,0.5488,0.0
2016-01-13,2535.547,2563.157,2387.559,2387.558,2512.703,657966448,11454473728.0,0.027465,-4.9805,0.0
2016-01-14,2288.475,2528.362,2287.062,2528.331,2387.558,779738704,13240446976.0,0.032548,5.8961,0.0
2016-01-15,2501.536,2542.592,2398.191,2420.588,2528.331,736751520,12644282112.0,0.030754,-4.2614,0.0
2016-01-18,2363.238,2565.726,2363.238,2530.453,2420.588,765711440,13601112832.0,0.031963,4.5388,0.0
2016-01-19,2528.351,2633.19,2497.684,2630.319,2530.453,925143488,16559214592.0,0.038618,3.9466,0.0
2016-01-20,2598.212,2638.304,2560.39,2584.482,2630.319,767535616,13443954688.0,0.032038,-1.7426,0.0
2016-01-21,2534.924,2637.981,2467.175,2467.516,2584.482,740222032,12778041856.0,0.03089,-4.5257,0.0
2016-01-22,2513.535,2538.333,2419.071,2523.446,2467.516,603211584,10134190336.0,0.025172,2.2666,0.0
2016-01-25,2558.273,2580.093,2516.417,2547.392,2523.446,561565600,9598377728.0,0.023434,0.9489,0.0
2016-01-26,2504.611,2512.85,2317.148,2320.335,2547.392,708330064,11724277504.0,0.029559,-8.9133,0.0
2016-01-27,2336.114,2340.235,2160.017,2319.002,2320.335,719059088,11251685888.0,0.030007,-0.0574,0.0
2016-01-28,2283.556,2317.01,2190.507,2204.708,2319.002,551541312,8628215552.0,0.022958,-4.9286,0.0
2016-01-29,2197.055,2343.309,2193.346,2315.102,2204.708,588876256,9251890176.0,0.024512,5.0072,0.0
2016-02-01,2312.227,2338.371,2245.433,2291.263,2315.102,501993856,7940317952.0,0.020896,-1.0297,0.0
2016-02-02,2302.597,2417.144,2301.353,2396.993,2291.263,600031424,10044801792.0,0.024948,4.6145,0.0
2016-02-03,2360.936,2427.077,2336.697,2411.2,2396.993,532775168,8852944896.0,0.022152,0.5927,0.0
2016-02-04,2415.455,2477.022,2415.455,2460.768,2411.201,607727424,10218127104.0,0.025268,2.0557,0.0
2016-02-05,2466.426,2479.31,2426.214,2426.307,2460.768,436799616,7352654848.0,0.018158,-1.4004,0.0
2016-02-15,2347.027,2448.865,2346.681,2434.778,2426.307,463192416,7918296576.0,0.019255,0.3491,0.0
