date,open,high,low,close,preclose,volume,amount,turn,pctChg,divident
2015-12-30,140.143,140.162,139.952,140.131,140.134,2172620,220566045.0,0.0,-0.0021,0.0
2015-12-31,140.147,140.184,140.081,140.132,140.131,2826400,288623584.0,0.0,0.0007,0.0
2016-01-04,140.195,140.322,140.064,140.239,140.132,874980,89485341.0,0.0,0.0764,0.0
2016-01-05,140.255,140.268,140.168,140.268,140.239,621620,63957697.0,0.0,0.0207,0.0
2016-01-06,140.284,140.288,140.138,140.161,140.268,1258900,136229809.0,0.0,-0.0763,0.0
2016-01-07,140.177,140.232,140.132,140.195,140.161,838670,89377578.0,0.0,0.0243,0.0
2016-01-08,140.211,140.233,140.179,140.233,140.195,2683620,283876800.0,0.0,0.0271,0.0
2016-01-11,140.282,140.353,140.155,140.191,140.233,4732850,491901568.0,0.0,-0.03,0.0
2016-01-12,140.207,140.328,140.046,140.298,140.191,3597840,364172656.0,0.0,0.0763,0.0
2016-01-13,140.314,140.452,140.266,140.369,140.298,5953210,612036640.0,0.0,0.0506,0.0
2016-01-14,140.385,140.671,140.385,140.654,140.369,4349170,453641184.0,0.0,0.203,0.0
2016-01-15,140.67,140.785,140.562,140.64,140.654,3078670,328260976.0,0.0,-0.01,0.0
2016-01-18,140.688,140.779,140.607,140.646,140.64,972130,102559639.0,0.0,0.0043,0.0
2016-01-19,140.661,140.702,140.631,140.702,140.646,1683820,181621795.0,0.0,0.0398,0.0
2016-01-20,140.718,140.758,140.37,140.705,140.702,4757260,491542656.0,0.0,0.0021,0.0
2016-01-21,140.721,140.795,140.704,140.771,140.705,3854320,399780688.0,0.0,0.0469,0.0
2016-01-22,140.787,140.83,140.747,140.782,140.771,2720020,281992592.0,0.0,0.0078,0.0
2016-01-25,140.83,140.83,140.7,140.7,140.782,1408620,149372973.0,0.0,-0.0582,0.0
2016-01-26,140.716,140.727,140.613,140.628,140.7,588540,63054619.0,0.0,-0.0512,0.0
2016-01-27,140.644,140.658,140.567,140.57,140.628,1035920,105746354.0,0.0,-0.0412,0.0
2016-01-28,140.586,140.627,140.382,140.551,140.57,2361940,244713108.0,0.0,-0.0135,0.0
2016-01-29,140.566,140.698,140.512,140.637,140.551,3195810,326045696.0,0.0,0.0612,0.0
2016-02-01,140.685,140.688,140.494,140.579,140.637,5761170,585132608.0,0.0,-0.0412,0.0
