date,open,high,low,close,preclose,volume,amount,turn,pctChg,divident
2015-12-30,1862.291,1877.138,1849.368,1876.96,1855.552,1160262096,23417417984.0,0.013838,1.1537,0.0
2015-12-31,1879.534,1888.948,1857.432,1859.901,1876.96,1083792720,21375156992.0,0.012873,-0.9089,0.0
2016-01-04,1857.616,1862.441,1709.912,1710.065,1859.901,996914720,19329251584.0,0.012045,-8.0561,0.0
2016-01-05,1656.228,1735.081,1656.228,1717.652,1710.065,1547926240,28650777600.0,0.018702,0.4437,0.0
2016-01-06,1719.896,1750.698,1707.209,1750.692,1717.652,1170846400,22243175424.0,0.014146,1.9236,0.0
2016-01-07,1716.812,1716.812,1601.98,1605.534,1750.692,335077856,5999501824.0,0.004048,-8.2915,0.0
2016-01-08,1650.771,1666.949,1563.281,1638.385,1605.534,1405957264,25046154240.0,0.016987,2.0461,0.0
2016-01-11,1600.682,1630.357,1526.342,1526.341,1638.385,1300501024,22492532224.0,0.015713,-6.8387,0.0
2016-01-12,1536.731,1550.362,1501.594,1535.985,1526.341,1100375968,18593335808.0,0.013295,0.6318,0.0
2016-01-13,1543.958,1557.605,1485.353,1485.437,1535.985,1025249792,16913938176.0,0.012387,-3.2909,0.0
2016-01-14,1440.703,1544.077,1440.703,1541.086,1485.437,1158599408,18858422272.0,0.013998,3.7463,0.0
2016-01-15,1533.705,1546.082,1480.096,1490.481,1541.086,1041025232,17516342272.0,0.012578,-3.2837,0.0
2016-01-18,1460.489,1522.915,1460.489,1502.932,1490.481,920264720,15058853376.0,0.011119,0.8354,0.0
2016-01-19,1503.813,1558.119,1501.513,1555.79,1502.932,1071758048,17491206400.0,0.012949,3.517,0.0
2016-01-20,1550.214,1566.567,1529.774,1538.416,1555.79,1164241872,18594391040.0,0.014066,-1.1167,0.0
2016-01-21,1512.999,1549.057,1472.71,1472.717,1538.416,1010093408,16850216704.0,0.012204,-4.2706,0.0
2016-01-22,1489.384,1499.697,1452.476,1490.289,1472.717,828161936,13769352448.0,0.010006,1.1932,0.0
2016-01-25,1506.038,1516.736,1489.609,1502.211,1490.289,737696128,12273501952.0,0.008913,0.8,0.0
2016-01-26,1485.699,1487.781,1390.064,1394.992,1502.211,1058996928,16363643392.0,0.012795,-7.1374,0.0
2016-01-27,1400.41,1404.112,1318.474,1379.988,1394.992,1172874176,17011994624.0,0.014171,-1.0756,0.0
2016-01-28,1366.366,1384.822,1325.975,1329.789,1379.988,868768320,12530185728.0,0.010497,-3.6376,0.0
2016-01-29,1330.242,1392.152,1330.079,1382.146,1329.789,876096864,13087945472.0,0.010585,3.9372,0.0
2016-02-01,1384.487,1390.538,1351.438,1369.08,1382.146,811515472,13030945792.0,0.009805,-0.9453,0.0
2016-02-02,1371.839,1417.327,1371.839,1410.416,1369.08,802420176,12659815168.0,0.009695,3.0193,0.0
2016-02-03,1396.335,1418.136,1386.381,1413.869,1410.416,783445776,12617915648.0,0.009466,0.2448,0.0
2016-02-04,1418.957,1447.869,1418.958,1439.461,1413.87,852049376,13909033216.0,0.010294,1.81,0.0
2016-02-05,1444.528,1447.254,1418.793,1418.985,1439.461,657945504,11740848384.0,0.007949,-1.4225,0.0
2016-02-15,1374.149,1422.952,1374.15,1412.86,1418.985,619721440,10261979904.0,0.007487,-0.4316,0.0
2016-02-16,1421.87,1469.353,1421.87,1465.078,1412.861,988483216,16056799744.0,0.011942,3.6958,0.0
2016-02-17,1462.086,1483.189,1457.141,1481.6,1465.079,1059319840,16512797952.0,0.012797,1.1277,0.0
2016-02-18,1492.875,1496.551,1475.033,1477.896,1481.6,1081420288,17202364672.0,0.013064,-0.25,0.0
2016-02-19,1475.16,1484.854,1465.766,1477.36,1477.896,802134608,13386566656.0,0.00969,-0.0363,0.0
2016-02-22,1495.863,1507.237,1485.204,1505.049,1477.361,1050979680,17063486208.0,0.012697,1.8742,0.0
2016-02-23,1505.64,1510.382,1475.573,1490.312,1505.05,926774112,15813573120.0,0.011196,-0.9792,0.0
2016-02-24,1484.481,1503.095,1467.672,1501.237,1490.312,1048185648,16273580800.0,0.012663,0.7331,0.0
2016-02-25,1501.516,1501.516,1389.711,1396.868,1501.238,1306953008,20342151936.0,0.015789,-6.9523,0.0
2016-02-26,1407.531,1414.782,1374.957,1401.79,1396.869,944598240,13326069504.0,0.011411,0.3523,0.0
2016-02-29,1400.819,1400.819,1320.47,1342.222,1401.791,1034627248,14338842112.0,0.012498,-4.2495,0.0
2016-03-01,1345.13,1376.807,1330.278,1369.952,1342.223,964311776,13060528896.0,0.011649,2.0659,0.0
2016-03-02,1370.077,1436.102,1370.077,1432.664,1369.952,1267768496,17899192320.0,0.015315,4.5777,0.0
2016-03-03,1431.788,1450.685,1427.857,1430.643,1432.664,1186488016,16883811072.0,0.014333,-0.1411,0.0
2016-03-04,1428.333,1437.898,1391.541,1410.501,1430.643,1174834352,16929712896.0,0.014191,-1.4079,0.0
2016-03-07,1426.309,1443.912,1417.122,1430.265,1410.501,802133232,11393659392.0,0.009689,1.4012,0.0
2016-03-08,1428.711,1429.239,1381.145,1429.238,1430.265,874701456,13010198272.0,0.010566,-0.0718,0.0
2016-03-09,1401.348,1413.729,1391.566,1397.889,1429.239,619453984,9101738752.0,0.007483,-2.1935,0.0
2016-03-10,1399.411,1408.275,1380.655,1382.134,1397.89,530774720,7782809344.0,0.006411,-1.1271,0.0
2016-03-11,1370.969,1390.972,1366.356,1381.352,1382.134,609234096,8226303232.0,0.007353,-0.0566,0.0
2016-03-14,1398.867,1438.236,1398.868,1424.797,1381.352,941289648,14121524224.0,0.011361,3.1451,0.0
2016-03-15,1425.367,1435.699,1415.298,1421.398,1424.798,790578208,12394609408.0,0.009542,-0.2386,0.0
2016-03-16,1429.462,1432.549,1403.581,1408.097,1421.399,739512304,11150501376.0,0.008925,-0.9358,0.0
2016-03-17,1416.85,1456.523,1413.526,1453.97,1408.097,1037991680,16883790336.0,0.012528,3.2578,0.0
2016-03-18,1461.765,1502.787,1461.748,1493.934,1453.97,1604747872,24556609280.0,0.019368,2.7486,0.0
2016-03-21,1509.406,1519.734,1499.828,1518.869,1493.934,1535834688,23725810944.0,0.018536,1.6691,0.0
2016-03-22,1508.588,1526.368,1500.769,1517.789,1518.87,1210079056,18991034112.0,0.014605,-0.0712,0.0
2016-03-23,1512.728,1524.812,1504.91,1524.451,1517.79,1102158448,18452242432.0,0.013302,0.4389,0.0
2016-03-24,1511.43,1527.59,1499.755,1506.334,1524.451,1132090272,19133493504.0,0.013663,-1.1884,0.0
2016-03-25,1502.104,1514.433,1499.571,1514.23,1506.335,724807504,12370737664.0,0.008748,0.5241,0.0
2016-03-28,1523.891,1535.145,1504.206,1506.71,1514.23,937448768,17686369792.0,0.011314,-0.4966,0.0
2016-03-29,1506.718,1509.566,1475.585,1484.899,1506.71,804314016,14252518656.0,0.009707,-1.4476,0.0
2016-03-30,1495.311,1533.443,1495.311,1533.372,1484.9,982622512,17103948032.0,0.011857,3.2643,0.0
2016-03-31,1541.472,1553.196,1534.671,1539.069,1533.372,1135583024,20307479552.0,0.013703,0.3715,0.0
2016-04-01,1537.693,1544.009,1516.516,1543.34,1539.07,1049838336,18158135296.0,0.012668,0.2774,0.0
2016-04-05,1548.454,1577.884,1543.85,1573.693,1543.34,1307654576,22519618304.0,0.015779,1.9667,0.0
2016-04-06,1566.1,1582.287,1563.372,1580.81,1573.693,1142148976,19949222400.0,0.013781,0.4523,0.0
2016-04-07,1583.856,1586.594,1556.86,1557.001,1580.811,1147909488,21385695488.0,0.01385,-1.5062,0.0
2016-04-08,1550.827,1558.575,1532.067,1548.276,1557.001,966296176,17113977600.0,0.011659,-0.5604,0.0
2016-04-11,1560.522,1579.896,1559.754,1572.542,1548.277,930684096,16646264832.0,0.011229,1.5672,0.0
2016-04-12,1570.314,1571.793,1546.678,1562.248,1572.542,853615040,16178823168.0,0.0103,-0.6546,0.0
2016-04-13,1570.376,1594.542,1570.377,1574.468,1562.248,1345309680,22532659712.0,0.016233,0.7822,0.0
2016-04-14,1582.358,1589.35,1572.391,1588.534,1574.468,991709760,16513394944.0,0.011967,0.8934,0.0
2016-04-15,1591.402,1593.272,1579.019,1585.173,1588.534,875120992,14790879744.0,0.01056,-0.2116,0.0
2016-04-18,1580.222,1580.409,1564.23,1575.282,1585.173,937838800,17425996032.0,0.011316,-0.624,0.0
