date,open,high,low,close,preclose,volume,amount,turn,pctChg,divident
2015-12-30,9190.285,9252.308,9158.682,9252.308,9171.277,1804975088,43306591488.0,0.017402,0.8835,0.0
2015-12-31,9263.753,9277.634,9086.674,9091.597,9252.308,1867362416,45463957504.0,0.017945,-1.737,0.0
2016-01-04,9082.042,9082.043,8342.168,8343.548,9091.597,1802607488,40180688640.0,0.017652,-8.2279,0.0
2016-01-05,7988.842,8392.959,7948.197,8236.47,8343.548,2660198864,56039916800.0,0.02605,-1.2834,0.0
2016-01-06,8277.242,8395.216,8186.162,8391.779,8236.47,2137396208,44971565312.0,0.02093,1.8856,0.0
2016-01-07,8230.436,8230.436,7693.399,7704.856,8391.779,551387152,11077438976.0,0.005399,-8.1857,0.0
2016-01-08,7867.481,7971.713,7433.812,7798.854,7704.856,2443759984,49035238400.0,0.02393,1.22,0.0
2016-01-11,7624.36,7732.1,7294.872,7306.053,7798.854,2215709408,42376214528.0,0.021676,-6.3189,0.0
2016-01-12,7338.904,7476.126,7225.126,7376.94,7306.053,1884487184,36721209600.0,0.018436,0.9702,0.0
2016-01-13,7433.178,7477.036,7151.15,7151.149,7376.94,1716230064,33202566144.0,0.01679,-3.0608,0.0
2016-01-14,6949.612,7418.134,6938.787,7410.868,7151.149,1971213744,36901179136.0,0.019284,3.6319,0.0
2016-01-15,7358.978,7414.336,7141.485,7183.435,7410.868,1824128144,34438505472.0,0.017845,-3.0689,0.0
2016-01-18,7052.38,7381.615,7052.381,7302.107,7183.435,1586013648,31039347456.0,0.015516,1.652,0.0
2016-01-19,7283.477,7568.453,7271.098,7551.171,7302.107,2090561328,41690290944.0,0.020448,3.4109,0.0
2016-01-20,7503.358,7594.342,7406.004,7447.982,7551.171,1977775200,40297548032.0,0.019345,-1.3665,0.0
2016-01-21,7334.43,7532.295,7184.228,7184.228,7447.982,1824805824,36240114176.0,0.017848,-3.5413,0.0
2016-01-22,7269.765,7305.313,7060.603,7258.009,7184.228,1475693152,28824524032.0,0.014393,1.027,0.0
2016-01-25,7324.007,7399.898,7260.674,7322.553,7258.009,1281117216,25795756544.0,0.012495,0.8893,0.0
2016-01-26,7240.659,7251.53,6811.095,6828.607,7322.553,1801923376,33433657600.0,0.017575,-6.7455,0.0
2016-01-27,6868.584,6885.042,6469.664,6776.137,6828.607,1910884672,32911474432.0,0.018638,-0.7684,0.0
2016-01-28,6700.831,6789.732,6523.591,6550.057,6776.137,1469972240,25520710400.0,0.014337,-3.3364,0.0
2016-01-29,6547.882,6848.466,6527.887,6794.374,6550.057,1513446064,26793309696.0,0.014761,3.73,0.0
2016-02-01,6760.473,6826.554,6631.932,6717.555,6794.374,1184356128,21471316736.0,0.011551,-1.1306,0.0
2016-02-02,6723.957,6949.504,6723.957,6922.918,6717.555,1453036144,25711453184.0,0.014168,3.0571,0.0
2016-02-03,6849.169,6961.085,6802.644,6930.427,6922.918,1294295408,23762751232.0,0.012621,0.1085,0.0
2016-02-04,6942.841,7063.111,6942.841,7023.844,6930.428,1503301760,28177616128.0,0.014659,1.3479,0.0
2016-02-05,7016.599,7036.342,6930.786,6931.179,7023.845,1206408224,22307522048.0,0.011762,-1.3193,0.0
2016-02-15,6722.163,6967.332,6721.086,6932.979,6931.179,1176881136,22318353408.0,0.011473,0.026,0.0
2016-02-16,6973.029,7217.485,6973.029,7196.183,6932.98,1744164416,33217773312.0,0.017003,3.7964,0.0
2016-02-17,7194.736,7297.935,7163.053,7286.447,7196.184,1917950064,37391409408.0,0.018697,1.2543,0.0
2016-02-18,7342.69,7358.045,7230.146,7243.385,7286.447,1925999936,37255041280.0,0.018775,-0.591,0.0
2016-02-19,7222.8,7321.648,7206.239,7273.188,7243.386,1613585472,32223295744.0,0.01573,0.4114,0.0
2016-02-22,7366.359,7415.485,7308.856,7412.862,7273.189,2013508608,39715979264.0,0.019628,1.9204,0.0
2016-02-23,7414.318,7432.194,7270.529,7363.742,7412.863,1875803232,38234580992.0,0.018286,-0.6626,0.0
2016-02-24,7335.252,7405.577,7201.091,7348.051,7363.743,1770768704,34490387968.0,0.017262,-0.2131,0.0
2016-02-25,7334.123,7334.123,6777.503,6807.051,7348.052,2253421344,41836036352.0,0.021966,-7.3625,0.0
2016-02-26,6867.247,6906.047,6701.035,6828.281,6807.051,1644501520,29936636672.0,0.01603,0.3119,0.0
2016-02-29,6798.267,6798.267,6420.996,6496.916,6828.281,1836715792,29251904256.0,0.017901,-4.8528,0.0
2016-03-01,6498.532,6699.706,6422.547,6649.057,6496.916,1816052896,30047346176.0,0.017699,2.3417,0.0
2016-03-02,6646.603,6943.662,6646.603,6931.472,6649.057,2084389264,34876496896.0,0.020315,4.2474,0.0
2016-03-03,6937.24,7066.789,6921.377,6937.324,6931.473,2313672288,39410635520.0,0.022549,0.0844,0.0
2016-03-04,6909.08,6963.502,6727.67,6781.735,6937.325,2197494976,37359431424.0,0.021417,-2.2428,0.0
2016-03-07,6845.848,6968.323,6830.156,6880.986,6781.736,1638447408,28032374784.0,0.015964,1.4635,0.0
2016-03-08,6866.873,6890.897,6622.175,6886.591,6880.986,1906029584,32756700416.0,0.018571,0.0815,0.0
2016-03-09,6743.582,6871.617,6703.139,6761.895,6886.592,1521002736,26550623744.0,0.014819,-1.8107,0.0
2016-03-10,6771.559,6824.944,6671.207,6671.357,6761.896,1191168832,20346393600.0,0.011606,-1.339,0.0
2016-03-11,6596.342,6703.455,6574.779,6651.325,6671.358,1021034784,17018409472.0,0.009948,-0.3003,0.0
2016-03-14,6724.412,6938.746,6724.412,6862.675,6651.326,1845291936,32744237568.0,0.017979,3.1775,0.0
2016-03-15,6846.23,6880.325,6769.102,6794.474,6862.676,1437047952,26568120064.0,0.014003,-0.9938,0.0
2016-03-16,6832.217,6856.134,6676.222,6715.107,6794.475,1168508112,20752491008.0,0.011386,-1.1681,0.0
2016-03-17,6748.106,6970.282,6748.107,6943.645,6715.108,1946344160,36669218304.0,0.018965,3.4033,0.0
2016-03-18,6978.341,7233.427,6973.291,7183.571,6943.645,2903890400,53863574784.0,0.028295,3.4553,0.0
2016-03-21,7280.616,7367.368,7271.423,7367.368,7183.571,2846943360,54187695872.0,0.027736,2.5586,0.0
2016-03-22,7330.971,7441.175,7290.684,7378.261,7367.368,2750042192,53532082432.0,0.026792,0.1479,0.0
2016-03-23,7367.317,7460.427,7326.658,7460.427,7378.262,2255003600,46001689088.0,0.021927,1.1136,0.0
2016-03-24,7393.108,7480.459,7335.905,7340.545,7460.427,2439592320,51122826240.0,0.023715,-1.6069,0.0
2016-03-25,7325.23,7411.875,7304.448,7379.296,7340.545,1938595952,39942862336.0,0.018772,0.5279,0.0
2016-03-28,7420.814,7483.096,7291.381,7312.118,7379.297,2245639344,42477283328.0,0.021666,-0.9104,0.0
2016-03-29,7302.573,7318.014,7133.213,7190.983,7312.118,1930796816,37561255680.0,0.018567,-1.6566,0.0
2016-03-30,7261.018,7447.662,7261.018,7447.52,7190.983,2220220016,45510282240.0,0.021348,3.5675,0.0
2016-03-31,7471.685,7499.378,7413.325,7435.742,7447.521,2282973168,47334681600.0,0.021919,-0.1582,0.0
2016-04-01,7406.438,7431.84,7267.264,7364.593,7435.743,1852026832,35484312064.0,0.017781,-0.9569,0.0
2016-04-05,7376.94,7572.644,7365.981,7555.642,7364.593,2363626160,45866889472.0,0.022693,2.5942,0.0
2016-04-06,7529.56,7603.866,7510.845,7595.533,7555.643,2253250032,43753403648.0,0.021622,0.528,0.0
2016-04-07,7618.247,7634.203,7442.975,7442.975,7595.533,2339943568,44555891456.0,0.022453,-2.0085,0.0
2016-04-08,7393.349,7430.966,7310.137,7398.46,7442.975,1989237488,36953643264.0,0.01909,-0.5981,0.0
2016-04-11,7475.401,7562.659,7475.401,7521.026,7398.46,1972528944,37102592000.0,0.018857,1.6566,0.0
2016-04-12,7524.909,7536.06,7391.695,7466.718,7521.027,1746436544,33129250304.0,0.016695,-0.7221,0.0
2016-04-13,7509.647,7648.232,7509.647,7566.31,7466.719,2595255488,48771284480.0,0.024808,1.3338,0.0
2016-04-14,7609.221,7627.521,7547.908,7626.284,7566.31,1964273584,36472014080.0,0.018683,0.7926,0.0
2016-04-15,7625.024,7630.388,7559.448,7595.333,7626.284,1620450240,29525289472.0,0.015412,-0.4058,0.0
2016-04-18,7539.782,7539.783,7415.018,7450.465,7595.333,1512112464,28560131072.0,0.014379,-1.9073,0.0
2016-04-19,7474.595,7496.032,7417.145,7468.378,7450.465,1361503232,26840509952.0,0.012947,0.2404,0.0
2016-04-20,7475.843,7485.934,7060.5,7172.006,7468.378,2443577872,43484690176.0,0.023231,-3.9684,0.0
2016-04-21,7129.326,7217.967,7092.839,7099.631,7172.006,1859292208,32917299456.0,0.017676,-1.0091,0.0
2016-04-22,7059.397,7165.449,7043.181,7162.331,7099.631,1573591488,27731904256.0,0.014966,0.8831,0.0
2016-04-25,7153.371,7168.522,7064.955,7145.029,7162.331,1351778480,24297087488.0,0.012813,-0.2416,0.0
2016-04-26,7141.002,7211.501,7125.708,7211.501,7145.029,1389519408,25154289152.0,0.013169,0.9303,0.0
2016-04-27,7220.558,7249.795,7171.094,7178.393,7211.501,1370990016,24977095424.0,0.012868,-0.4591,0.0
2016-04-28,7185.764,7199.171,7059.35,7163.946,7178.393,1445121344,25714667776.0,0.013555,-0.2013,0.0
2016-04-29,7146.83,7210.32,7138.825,7170.913,7163.946,1162319248,21063362048.0,0.010902,0.0973,0.0
