date,open,high,low,close,preclose,volume,amount,turn,pctChg,divident
2015-12-30,8135.212,8253.079,8130.058,8232.722,8093.635,610334896,15753897984.0,0.030596,1.7185,0.0
2015-12-31,8212.748,8240.413,8029.413,8041.224,8232.722,476267296,12411440640.0,0.023875,-2.3261,0.0
2016-01-04,8033.404,8041.314,7430.311,7433.838,8041.224,398053296,8635269888.0,0.019954,-7.5534,0.0
2016-01-05,7102.99,7414.765,7003.624,7223.773,7433.838,560292000,11284898304.0,0.028087,-2.8258,0.0
2016-01-06,7258.824,7358.829,7184.759,7355.486,7223.773,399601600,8913337856.0,0.020032,1.8233,0.0
2016-01-07,7211.553,7211.553,6804.681,6810.29,7355.486,110689200,2106744256.0,0.005549,-7.4121,0.0
2016-01-08,6898.984,6983.733,6527.954,6841.829,6810.29,519813600,9478980352.0,0.026058,0.4631,0.0
2016-01-11,6712.092,6773.796,6372.949,6377.243,6841.829,460705600,8067603712.0,0.023095,-6.7904,0.0
2016-01-12,6373.221,6453.296,6219.944,6385.881,6377.243,387139808,6745415168.0,0.019407,0.1354,0.0
2016-01-13,6409.217,6466.239,6148.959,6150.648,6385.881,359454800,6032740608.0,0.018019,-3.6836,0.0
2016-01-14,5985.749,6386.678,5977.706,6373.791,6150.648,426652208,6988450048.0,0.021388,3.628,0.0
2016-01-15,6315.858,6381.86,6150.608,6189.531,6373.791,379717808,6670971136.0,0.018938,-2.8909,0.0
2016-01-18,6066.942,6375.523,6065.705,6318.037,6189.531,337083104,5925870848.0,0.016811,2.0762,0.0
2016-01-19,6310.431,6551.274,6293.012,6536.518,6318.037,390720304,7186958336.0,0.019487,3.4581,0.0
2016-01-20,6510.104,6593.068,6428.94,6476.572,6536.518,391539600,7249333248.0,0.019527,-0.9171,0.0
2016-01-21,6391.466,6551.809,6218.152,6223.329,6476.572,355248496,6523352320.0,0.017717,-3.9101,0.0
2016-01-22,6292.702,6337.381,6116.072,6306.77,6223.329,315418800,5756226560.0,0.015731,1.3408,0.0
2016-01-25,6289.434,6370.616,6244.497,6310.449,6306.77,277226608,5105845504.0,0.013826,0.0583,0.0
2016-01-26,6186.959,6194.243,5820.729,5832.47,6310.449,380767408,6464620544.0,0.01899,-7.5744,0.0
2016-01-27,5795.316,5812.58,5465.357,5712.277,5832.47,428780304,6701172736.0,0.021385,-2.0608,0.0
2016-01-28,5586.687,5667.687,5403.552,5420.132,5712.277,350408896,6150933248.0,0.017476,-5.1143,0.0
2016-01-29,5393.75,5671.872,5355.77,5623.616,5420.132,405400096,7182329856.0,0.020219,3.7542,0.0
2016-02-01,5630.482,5652.562,5457.908,5553.784,5623.616,339971904,6065261568.0,0.016956,-1.2418,0.0
2016-02-02,5566.129,5800.821,5566.129,5767.294,5553.784,402863104,7361323264.0,0.020092,3.8444,0.0
2016-02-03,5682.25,5809.901,5634.624,5781.038,5767.294,347565008,6000372992.0,0.017334,0.2383,0.0
2016-02-04,5819.734,5942.636,5819.734,5895.676,5781.038,370200304,6737837056.0,0.018463,1.983,0.0
2016-02-05,5901.877,5920.712,5811.248,5813.956,5895.676,287466496,4772368384.0,0.014334,-1.3861,0.0
2016-02-15,5602.069,5829.055,5602.069,5798.492,5813.956,270103504,4343393792.0,0.013468,-0.266,0.0
2016-02-16,5842.202,6067.399,5842.202,6052.987,5798.492,404166896,7087819776.0,0.020153,4.389,0.0
2016-02-17,6064.271,6147.432,6000.303,6137.762,6052.987,514482400,8484879104.0,0.025653,1.4006,0.0
2016-02-18,6204.227,6235.296,6132.928,6155.552,6137.762,513407504,8961478656.0,0.0256,0.2898,0.0
2016-02-19,6144.301,6286.631,6139.471,6237.452,6155.552,439598896,8266999808.0,0.021919,1.3305,0.0
2016-02-22,6310.062,6324.544,6265.727,6322.773,6237.452,431988096,7864314368.0,0.02154,1.3679,0.0
2016-02-23,6317.703,6327.593,6164.483,6241.634,6322.773,407837296,7261680384.0,0.020336,-1.2833,0.0
2016-02-24,6225.199,6279.268,6134.068,6262.848,6241.634,397925904,6990979328.0,0.019841,0.3399,0.0
2016-02-25,6266.412,6266.412,5779.595,5790.194,6262.848,497103808,8352826624.0,0.024732,-7.547,0.0
2016-02-26,5816.181,5860.718,5624.292,5733.898,5790.194,358871696,6132691712.0,0.017855,-0.9723,0.0
2016-02-29,5709.279,5716.116,5380.057,5416.064,5733.898,398780896,6269061376.0,0.019841,-5.5431,0.0
2016-03-01,5420.048,5550.998,5311.38,5515.519,5416.064,364381904,6091656192.0,0.018129,1.8363,0.0
2016-03-02,5499.293,5759.71,5493.632,5756.521,5515.519,435622000,7093936640.0,0.021674,4.3695,0.0
2016-03-03,5755.993,5883.921,5740.383,5777.891,5756.521,444410496,7785483520.0,0.022111,0.3712,0.0
2016-03-04,5747.402,5769.025,5492.631,5557.541,5777.891,419508096,7063216896.0,0.020872,-3.8137,0.0
2016-03-07,5609.272,5732.307,5607.994,5688.408,5557.541,320224208,5432738560.0,0.015932,2.3548,0.0
2016-03-08,5673.506,5742.371,5472.055,5739.782,5688.408,375206496,6150930432.0,0.018668,0.9031,0.0
2016-03-09,5621.147,5704.833,5582.186,5627.568,5739.782,275897008,4628596992.0,0.013727,-1.955,0.0
2016-03-10,5642.377,5679.637,5540.301,5549.536,5627.568,271399296,4369533952.0,0.013503,-1.3866,0.0
2016-03-11,5496.326,5586.505,5468.918,5561.644,5549.536,246143200,4092555536.0,0.012246,0.2182,0.0
2016-03-14,5627.725,5835.517,5624.983,5785.2,5561.644,459242800,7946897408.0,0.022849,4.0196,0.0
2016-03-15,5780.833,5817.211,5721.855,5761.33,5785.2,474897008,7590285824.0,0.023628,-0.4126,0.0
2016-03-16,5795.265,5823.298,5649.509,5686.482,5761.33,346595904,5864575488.0,0.017244,-1.2991,0.0
2016-03-17,5709.992,5919.871,5708.961,5901.09,5686.482,515834896,9629063168.0,0.025494,3.774,0.0
2016-03-18,5929.483,6133.525,5926.083,6099.184,5901.09,642609808,12762194176.0,0.031759,3.3569,0.0
2016-03-21,6185.638,6262.673,6178.301,6262.673,6099.184,599533296,12024886016.0,0.02963,2.6805,0.0
2016-03-22,6214.973,6353.263,6196.316,6291.587,6262.673,616114704,13545417984.0,0.03045,0.4617,0.0
2016-03-23,6261.459,6362.085,6256.048,6360.991,6291.587,492234608,11761865984.0,0.024323,1.1031,0.0
2016-03-24,6315.26,6431.956,6257.232,6280.588,6360.991,571298096,13466018816.0,0.028229,-1.264,0.0
2016-03-25,6256.526,6332.143,6214.268,6299.123,6280.588,472343504,9338922240.0,0.023339,0.2951,0.0
2016-03-28,6319.916,6394.835,6231.491,6254.846,6299.123,484488096,10185195520.0,0.023939,-0.7029,0.0
2016-03-29,6245.529,6259.261,6082.923,6133.097,6254.846,417613008,8615423488.0,0.020635,-1.9465,0.0
2016-03-30,6183.896,6346.906,6181.394,6345.737,6133.097,469060208,9929003008.0,0.023177,3.4671,0.0
2016-03-31,6361.019,6406.527,6306.644,6332.654,6345.737,520068400,11328050688.0,0.025697,-0.2062,0.0
2016-04-01,6293.401,6328.84,6204.895,6303.074,6332.654,445404208,9278186752.0,0.022008,-0.4671,0.0
2016-04-05,6307.336,6518.916,6288.914,6501.341,6303.074,614415104,13130546432.0,0.030359,3.1456,0.0
2016-04-06,6410.91,6499.233,6401.814,6471.123,6501.341,503749904,9660843520.0,0.024891,-0.4648,0.0
2016-04-07,6479.658,6483.508,6369.942,6376.538,6471.123,466877008,9451771392.0,0.023069,-1.4616,0.0
2016-04-08,6330.951,6341.817,6214.759,6299.928,6376.538,392232400,7446959872.0,0.019381,-1.2014,0.0
2016-04-11,6320.168,6433.857,6318.221,6382.322,6299.928,524216208,11337292800.0,0.025902,1.3078,0.0
2016-04-12,6367.609,6395.058,6224.383,6310.209,6382.322,464261696,10052716544.0,0.02294,-1.1299,0.0
2016-04-13,6341.682,6475.138,6337.391,6372.623,6310.209,631069696,12595305472.0,0.031182,0.9891,0.0
2016-04-14,6403.418,6477.358,6380.269,6471.698,6372.623,446207008,9283890432.0,0.022048,1.5547,0.0
2016-04-15,6480.965,6486.092,6418.415,6453.36,6471.698,406204496,8469603072.0,0.020071,-0.2834,0.0
2016-04-18,6401.327,6401.327,6293.195,6325.666,6453.36,487306096,8945691392.0,0.024079,-1.9787,0.0
2016-04-19,6360.006,6390.916,6300.26,6373.156,6325.666,358949808,7201805056.0,0.017736,0.7507,0.0
2016-04-20,6405.991,6416.08,5952.192,6086.193,6373.156,625233296,12178612480.0,0.030894,-4.5027,0.0
2016-04-21,6057.933,6110.716,5952.19,5965.526,6086.193,370891008,7421126912.0,0.018322,-1.9826,0.0
2016-04-22,5933.388,6007.242,5908.681,6005.455,5965.526,261649900,4985138688.0,0.012925,0.6693,0.0
2016-04-25,5998.547,5998.547,5872.672,5944.868,6005.455,264765100,5106592000.0,0.012964,-1.0089,0.0
2016-04-26,5931.797,6011.462,5907.848,6010.544,5944.868,275670096,5641597440.0,0.013498,1.1047,0.0
2016-04-27,6013.674,6058.08,5972.96,5983.995,6010.544,296216000,5940644864.0,0.014504,-0.4417,0.0
2016-04-28,5979.391,6002.531,5879.989,5989.971,5983.995,332838896,6721408768.0,0.016298,0.0999,0.0
2016-04-29,5953.192,6006.929,5935.567,5967.411,5989.971,242851700,4852785920.0,0.011891,-0.3766,0.0
2016-05-03,5989.764,6182.888,5946.335,6180.659,5967.411,412117296,8177000704.0,0.02018,3.5735,0.0
2016-05-04,6160.253,6259.241,6142.583,6208.365,6180.659,426836400,8223997184.0,0.0209,0.4483,0.0
2016-05-05,6213.826,6257.07,6179.499,6252.253,6208.365,379260896,7385625344.0,0.018571,0.7069,0.0
2016-05-06,6254.756,6274.197,5953.813,5956.388,6252.253,494784608,9903018240.0,0.024227,-4.7321,0.0
2016-05-09,5904.77,5904.885,5710.082,5745.101,5956.388,388542000,6952828416.0,0.018807,-3.5472,0.0
2016-05-10,5689.8,5731.548,5654.734,5695.946,5745.101,245060400,4583087104.0,0.011862,-0.8556,0.0
2016-05-11,5698.315,5714.179,5586.418,5588.292,5695.946,264424000,5029469952.0,0.012643,-1.89,0.0
2016-05-12,5468.111,5607.197,5369.252,5604.145,5588.292,435349408,7551505664.0,0.020816,0.2837,0.0
2016-05-13,5582.791,5660.257,5516.187,5558.722,5604.145,360014608,6273865728.0,0.017214,-0.8105,0.0
2016-05-16,5530.893,5687.816,5506.984,5684.793,5558.722,444972096,7435144448.0,0.021276,2.268,0.0
2016-05-17,5697.085,5740.735,5615.211,5662.614,5684.793,492294800,9258313728.0,0.023539,-0.3901,0.0
2016-05-18,5598.262,5604.206,5418.571,5499.374,5662.614,450265296,8056339456.0,0.021529,-2.8828,0.0
2016-05-19,5496.554,5642.655,5494.75,5566.612,5499.374,426288608,7789758208.0,0.020209,1.2226,0.0
2016-05-20,5502.604,5630.156,5474.755,5628.074,5566.612,425199808,7442500352.0,0.020157,1.1041,0.0
2016-05-23,5654.101,5749.001,5653.484,5747.32,5628.074,563696800,9243687424.0,0.026723,2.1188,0.0
2016-05-24,5726.179,5732.415,5635.539,5689.334,5747.32,490452704,7547510528.0,0.02325,-1.0089,0.0
2016-05-25,5730.987,5767.138,5636.811,5657.337,5689.334,425104208,7333665024.0,0.020152,-0.5624,0.0
2016-05-26,5646.365,5705.447,5532.158,5704.659,5657.337,464736608,7570370816.0,0.022031,0.8365,0.0
2016-05-27,5703.145,5792.761,5700.517,5742.867,5704.659,565423296,9033027328.0,0.026804,0.6698,0.0
2016-05-30,5687.6,5793.88,5642.586,5740.739,5742.867,482195696,7451179776.0,0.022239,-0.0371,0.0
2016-05-31,5744.037,6023.228,5740.113,6015.532,5740.739,812811008,14116270080.0,0.037487,4.7867,0.0
2016-06-01,6021.686,6111.013,6007.008,6065.847,6015.532,889863600,15314639360.0,0.04104,0.8364,0.0
2016-06-02,6038.73,6160.46,6025.799,6159.536,6065.847,798005696,12838587136.0,0.036804,1.5445,0.0
2016-06-03,6143.319,6254.108,6120.458,6199.087,6159.536,748135904,14043427328.0,0.034504,0.6421,0.0
2016-06-06,6214.925,6241.034,6153.735,6208.894,6199.087,610830400,11706579456.0,0.028171,0.1582,0.0
2016-06-07,6201.376,6209.748,6145.104,6203.106,6208.894,589273504,10221161728.0,0.027177,-0.0932,0.0
2016-06-08,6178.168,6216.265,6113.304,6172.696,6203.106,552514704,10594450688.0,0.025482,-0.4902,0.0
2016-06-13,6068.378,6131.769,5767.091,5771.501,6172.696,690714496,11576451840.0,0.030466,-6.4995,0.0
2016-06-14,5770.53,5844.897,5742.33,5823.159,5771.501,469406000,7856462336.0,0.020704,0.8951,0.0
2016-06-15,5771.413,6109.021,5759.156,6072.148,5823.159,672825504,12072860928.0,0.029677,4.2758,0.0
2016-06-16,6059.336,6133.231,6042.456,6082.468,6072.148,693315408,13082895616.0,0.03058,0.17,0.0
2016-06-17,6084.924,6181.832,6045.575,6102.743,6082.468,557797408,10435023616.0,0.024573,0.3333,0.0
2016-06-20,6118.113,6226.05,6049.861,6216.472,6102.743,581941008,10424680448.0,0.025181,1.8636,0.0
2016-06-21,6266.805,6302.935,6052.557,6091.93,6216.472,658525696,12417829632.0,0.028495,-2.0034,0.0
2016-06-22,6074.798,6227.154,6054.874,6224.463,6091.93,515587296,9902047232.0,0.02231,2.1755,0.0
2016-06-23,6210.345,6244.854,6118.445,6194.752,6224.463,588023600,10784665344.0,0.025304,-0.4773,0.0
2016-06-24,6179.612,6245.586,5930.302,6162.593,6194.752,776860800,13800379392.0,0.03343,-0.5191,0.0
2016-06-27,6113.58,6448.001,6112.533,6445.792,6162.593,826283600,15460215552.0,0.035557,4.5955,0.0
2016-06-28,6394.834,6484.986,6363.998,6483.697,6445.792,768005296,13983600640.0,0.033049,0.5881,0.0
2016-06-29,6502.407,6523.935,6412.416,6447.253,6483.697,590981296,11294039808.0,0.025326,-0.5621,0.0
2016-06-30,6453.704,6483.796,6410.78,6451.999,6447.253,632129104,11157992448.0,0.027089,0.0736,0.0
2016-07-01,6461.294,6497.767,6399.069,6417.051,6451.999,568576000,10118823168.0,0.024156,-0.5417,0.0
2016-07-04,6373.844,6550.23,6363.651,6542.87,6417.051,659273904,11761398528.0,0.02801,1.9607,0.0
2016-07-05,6541.8,6596.304,6516.487,6576.953,6542.87,644620496,12258893824.0,0.027387,0.5209,0.0
2016-07-06,6555.688,6592.521,6531.43,6591.381,6576.953,553911504,10191806464.0,0.023533,0.2194,0.0
2016-07-07,6576.87,6609.261,6485.884,6572.446,6591.381,751222608,13928284928.0,0.031916,-0.2873,0.0
2016-07-08,6548.845,6585.974,6515.299,6530.33,6572.446,545564704,9787328512.0,0.023179,-0.6408,0.0
2016-07-11,6561.5,6612.401,6486.726,6493.344,6530.33,680139008,13045264640.0,0.028896,-0.5664,0.0
2016-07-12,6486.254,6580.369,6369.349,6579.585,6493.344,725701008,13341926656.0,0.030832,1.3281,0.0
