date,open,high,low,close,preclose,volume,amount,turn,pctChg,divident
2015-12-30,2801.145,2807.926,2781.826,2806.293,2795.852,2818858400,40799970560.0,0.006412,0.3734,0.0
2015-12-31,2804.811,2816.09,2785.062,2785.535,2806.293,2675179408,40061282304.0,0.006079,-0.7397,0.0
2016-01-04,2792.044,2794.181,2576.898,2578.31,2785.535,3247784608,43351509504.0,0.007381,-7.4393,0.0
2016-01-05,2501.949,2615.214,2495.764,2581.208,2578.31,4588939264,58558327552.0,0.010429,0.1124,0.0
2016-01-06,2586.725,2628.756,2577.31,2627.647,2581.208,3497490800,45181269504.0,0.007948,1.7991,0.0
2016-01-07,2586.597,2586.597,2415.585,2424.798,2627.647,956273808,11694281728.0,0.002173,-7.7198,0.0
2016-01-08,2488.671,2509.95,2366.586,2468.588,2424.798,4241545696,51101156096.0,0.009599,1.8059,0.0
2016-01-11,2431.0,2473.955,2339.733,2339.733,2468.588,4232672304,48789965056.0,0.009577,-5.2198,0.0
2016-01-12,2354.016,2372.4,2311.54,2353.634,2339.733,3294881104,37653341184.0,0.007455,0.5941,0.0
2016-01-13,2368.212,2380.808,2285.786,2285.786,2353.634,2851052304,32362436864.0,0.006451,-2.8827,0.0
2016-01-14,2225.652,2346.318,2220.642,2343.358,2285.786,3412684400,37210717696.0,0.007722,2.5187,0.0
2016-01-15,2331.947,2346.867,2245.685,2259.139,2343.358,3160547504,34067225856.0,0.007151,-3.5939,0.0
2016-01-18,2219.821,2300.031,2219.077,2271.829,2259.139,2696131696,29235867392.0,0.0061,0.5617,0.0
2016-01-19,2272.657,2368.844,2263.888,2365.151,2271.829,3840323200,41078767360.0,0.008689,4.1078,0.0
2016-01-20,2354.384,2374.443,2315.171,2330.965,2365.151,4277575296,45384782080.0,0.009679,-1.4454,0.0
2016-01-21,2293.868,2344.472,2248.741,2248.831,2330.965,3336549104,36174816256.0,0.007549,-3.5236,0.0
2016-01-22,2275.38,2294.917,2226.741,2277.911,2248.831,2723032000,29892959232.0,0.006161,1.2931,0.0
2016-01-25,2291.368,2305.527,2268.592,2286.859,2277.911,2243729696,25109041920.0,0.005074,0.3928,0.0
2016-01-26,2263.703,2270.694,2126.981,2130.856,2286.859,3798290496,37948733440.0,0.00859,-6.8217,0.0
2016-01-27,2140.011,2149.833,2031.963,2116.433,2130.856,3783043504,36345987072.0,0.008555,-0.6769,0.0
2016-01-28,2097.337,2118.17,2030.232,2035.462,2116.433,2767008896,26436961024.0,0.006258,-3.8258,0.0
2016-01-29,2037.052,2121.479,2034.805,2105.15,2035.462,3077481200,28546135040.0,0.00696,3.4237,0.0
2016-02-01,2099.227,2104.013,2040.143,2065.919,2105.15,2376038800,21656043776.0,0.005373,-1.8636,0.0
2016-02-02,2067.311,2127.789,2067.258,2115.636,2065.919,2615775104,24729089792.0,0.005916,2.4065,0.0
2016-02-03,2091.123,2115.341,2074.084,2109.593,2115.636,2172338400,20261751552.0,0.004913,-0.2856,0.0
2016-02-04,2118.766,2150.783,2118.712,2140.549,2109.593,2638336304,24987968512.0,0.005967,1.4674,0.0
2016-02-05,2143.268,2150.541,2127.796,2128.028,2140.549,2030834000,20025931264.0,0.004593,-0.5849,0.0
2016-02-15,2069.184,2122.563,2066.437,2112.912,2128.028,1801494208,18034211584.0,0.004073,-0.7103,0.0
2016-02-16,2124.091,2190.568,2124.091,2186.593,2112.912,3313916208,32061668608.0,0.007493,3.4872,0.0
2016-02-17,2183.402,2218.683,2179.602,2215.858,2186.593,4053379008,39495815680.0,0.009165,1.3384,0.0
2016-02-18,2227.004,2230.514,2201.077,2204.243,2215.858,3541307696,34182771712.0,0.008007,-0.5242,0.0
2016-02-19,2200.605,2213.361,2188.52,2205.883,2204.243,2608807504,25938642688.0,0.005899,0.0744,0.0
2016-02-22,2231.207,2254.022,2220.103,2249.207,2205.883,3689525200,36154932480.0,0.008343,1.964,0.0
2016-02-23,2249.626,2252.528,2206.571,2229.464,2249.207,3130786496,30631856128.0,0.007079,-0.8778,0.0
2016-02-24,2222.272,2264.334,2213.855,2264.334,2229.464,3835727200,36627516160.0,0.008673,1.564,0.0
2016-02-25,2260.939,2260.939,2097.176,2107.7,2264.334,4964159232,48716139776.0,0.011225,-6.9174,0.0
2016-02-26,2126.253,2135.772,2084.875,2122.573,2107.7,3051224496,29747748352.0,0.0069,0.7057,0.0
2016-02-29,2120.044,2120.044,2012.42,2057.308,2122.573,3204905904,30441032704.0,0.007247,-3.0748,0.0
2016-03-01,2060.203,2103.407,2039.279,2092.853,2057.308,2787505808,26217421568.0,0.006303,1.7277,0.0
2016-03-02,2096.595,2188.665,2095.201,2184.764,2092.853,4494778368,41414824192.0,0.010164,4.3917,0.0
2016-03-03,2183.436,2209.896,2177.386,2200.191,2184.764,4345297664,42234938368.0,0.009826,0.7061,0.0
2016-03-04,2191.84,2227.637,2162.141,2221.781,2200.191,5602537984,53526136832.0,0.012669,0.9813,0.0
2016-03-07,2233.785,2254.667,2212.91,2233.435,2221.781,3444694704,34265354752.0,0.007789,0.5245,0.0
