date,open,high,low,close,adj_close,volume,dividend
2019-07-23,1.0,1.0,1.0,1.0,1.0,0,0.0
2019-07-26,1.0219,1.0219,1.0219,1.0219,1.0219,0,0.0
2019-08-02,1.0006,1.0006,1.0006,1.0006,1.0006,0,0.0
2019-08-09,0.9712,0.9712,0.9712,0.9712,0.9712,0,0.0
2019-08-16,0.9778,0.9778,0.9778,0.9778,0.9778,0,0.0
2019-08-23,1.0209,1.0209,1.0209,1.0209,1.0209,0,0.0
2019-08-26,0.499,0.5075,0.499,0.507,0.507,1261580124,0.0
2019-08-27,0.5135,0.519,0.5095,0.5165,0.5165,1005333690,0.0
2019-08-28,0.5175,0.521,0.514,0.516,0.516,387084632,0.0
2019-08-29,0.5185,0.5245,0.5165,0.521,0.521,479915604,0.0
2019-08-30,0.5245,0.536,0.5245,0.5315,0.5315,459133676,0.0
2019-09-02,0.535,0.5615,0.535,0.558,0.558,588418168,0.0
2019-09-03,0.5595,0.5695,0.554,0.5655,0.5655,544949736,0.0
2019-09-04,0.5645,0.5645,0.5535,0.5625,0.5625,450237892,0.0
2019-09-05,0.5625,0.572,0.5595,0.5625,0.5625,412301852,0.0
2019-09-06,0.5625,0.5675,0.56,0.5655,0.5655,312174574,0.0
2019-09-09,0.5675,0.5735,0.564,0.573,0.573,319402692,0.0
2019-09-10,0.5725,0.58,0.5625,0.565,0.565,330080050,0.0
2019-09-11,0.5655,0.5655,0.556,0.5575,0.5575,305305518,0.0
2019-09-12,0.5585,0.56,0.555,0.5595,0.5595,228656796,0.0
2019-09-16,0.5615,0.563,0.5565,0.559,0.559,269675970,0.0
2019-09-17,0.559,0.559,0.5385,0.5395,0.5395,368055240,0.0
2019-09-18,0.54,0.5425,0.5355,0.5375,0.5375,264940400,0.0
2019-09-19,0.5385,0.5455,0.5375,0.545,0.545,229733198,0.0
2019-09-20,0.5445,0.5455,0.5385,0.5415,0.5415,212600304,0.0
2019-09-23,0.54,0.543,0.5365,0.541,0.541,295205528,0.0
2019-09-24,0.5405,0.545,0.5375,0.5415,0.5415,202500400,0.0
2019-09-25,0.5405,0.5405,0.531,0.533,0.533,277887606,0.0
2019-09-26,0.5345,0.535,0.5145,0.515,0.515,301955384,0.0
2019-09-27,0.5145,0.52,0.513,0.517,0.517,361561482,0.0
2019-09-30,0.5175,0.518,0.5095,0.5105,0.5105,155801964,0.0
2019-10-08,0.5115,0.5125,0.5015,0.502,0.502,204966566,0.0
2019-10-09,0.5005,0.5055,0.4975,0.505,0.505,200962746,0.0
2019-10-10,0.503,0.507,0.501,0.507,0.507,163650580,0.0
2019-10-11,0.508,0.5085,0.5015,0.5055,0.5055,180458528,0.0
2019-10-14,0.506,0.515,0.506,0.5145,0.5145,333325966,0.0
2019-10-15,0.513,0.513,0.5035,0.5045,0.5045,271924200,0.0
2019-10-16,0.5045,0.5065,0.5005,0.501,0.501,290127700,0.0
2019-10-17,0.5015,0.503,0.5,0.5005,0.5005,318803870,0.0
2019-10-18,0.5005,0.502,0.4915,0.4925,0.4925,293913760,0.0
2019-10-21,0.4915,0.494,0.485,0.4935,0.4935,307450400,0.0
2019-10-22,0.493,0.5,0.493,0.5,0.5,333414600,0.0
2019-10-23,0.499,0.4995,0.4965,0.497,0.497,293076200,0.0
2019-10-24,0.4965,0.4965,0.491,0.4945,0.4945,303230400,0.0
2019-10-25,0.494,0.502,0.4905,0.5005,0.5005,352136200,0.0
2019-10-28,0.503,0.5125,0.503,0.512,0.512,388633038,0.0
2019-10-29,0.5115,0.5115,0.5035,0.504,0.504,288113510,0.0
2019-10-30,0.503,0.503,0.497,0.5005,0.5005,148135200,0.0
2019-10-31,0.5005,0.501,0.4955,0.4965,0.4965,261156400,0.0
2019-11-01,0.498,0.503,0.4965,0.502,0.502,191919000,0.0
2019-11-04,0.503,0.5045,0.4995,0.5005,0.5005,192044754,0.0
2019-11-05,0.501,0.5045,0.4985,0.503,0.503,214752484,0.0
2019-11-06,0.505,0.5135,0.5045,0.509,0.509,359515640,0.0
2019-11-07,0.509,0.51,0.506,0.507,0.507,229908520,0.0
2019-11-08,0.508,0.5095,0.5035,0.504,0.504,265153600,0.0
2019-11-11,0.5025,0.5025,0.4915,0.492,0.492,240226200,0.0
2019-11-12,0.491,0.493,0.4835,0.49,0.49,207761200,0.0
2019-11-13,0.489,0.491,0.4875,0.4895,0.4895,155797800,0.0
2019-11-14,0.4895,0.492,0.4865,0.4915,0.4915,175000400,0.0
2019-11-15,0.4895,0.492,0.4855,0.486,0.486,160530600,0.0
2019-11-18,0.485,0.4895,0.4835,0.488,0.488,243120800,0.0
2019-11-19,0.4875,0.496,0.4875,0.4955,0.4955,238076086,0.0
2019-11-20,0.4955,0.4965,0.4905,0.492,0.492,224906200,0.0
2019-11-21,0.491,0.496,0.4885,0.495,0.495,290486400,0.0
2019-11-22,0.495,0.4995,0.4895,0.491,0.491,183111214,0.0
2019-11-25,0.4915,0.493,0.485,0.4895,0.4895,124618200,0.0
2019-11-26,0.4895,0.4915,0.487,0.49,0.49,129699600,0.0
2019-11-27,0.4895,0.4915,0.4875,0.4885,0.4885,101244400,0.0
2019-11-28,0.489,0.489,0.4855,0.487,0.487,128629800,0.0
2019-11-29,0.487,0.4905,0.484,0.4885,0.4885,252664650,0.0
2019-12-02,0.49,0.494,0.49,0.4915,0.4915,165383698,0.0
2019-12-03,0.4905,0.4955,0.489,0.4955,0.4955,181564098,0.0
2019-12-04,0.494,0.502,0.494,0.501,0.501,392293600,0.0
2019-12-05,0.502,0.508,0.5015,0.5065,0.5065,194718000,0.0
2019-12-06,0.506,0.508,0.5035,0.508,0.508,144883740,0.0
2019-12-09,0.5075,0.508,0.505,0.5055,0.5055,146219400,0.0
2019-12-10,0.5055,0.507,0.5015,0.507,0.507,156410400,0.0
2019-12-11,0.507,0.508,0.5035,0.5055,0.5055,135973600,0.0
2019-12-12,0.505,0.5075,0.5035,0.505,0.505,196921360,0.0
2019-12-13,0.506,0.5085,0.5045,0.5085,0.5085,133453424,0.0
2019-12-16,0.509,0.5195,0.5085,0.519,0.519,216600790,0.0
2019-12-17,0.52,0.5275,0.52,0.525,0.525,169854746,0.0
2019-12-18,0.525,0.5295,0.5235,0.525,0.525,160741552,0.0
2019-12-19,0.526,0.5275,0.522,0.5235,0.5235,122023150,0.0
2019-12-20,0.523,0.5245,0.5155,0.517,0.517,122792304,0.0
2019-12-23,0.514,0.5175,0.506,0.5075,0.5075,168570800,0.0
2019-12-24,0.5075,0.514,0.5075,0.513,0.513,137590400,0.0
2019-12-25,0.5125,0.518,0.5125,0.518,0.518,158604330,0.0
2019-12-26,0.5175,0.519,0.515,0.518,0.518,214606600,0.0
2019-12-27,0.5185,0.5235,0.5165,0.5165,0.5165,231590600,0.0
2019-12-30,0.515,0.522,0.5105,0.5205,0.5205,137951986,0.0
2019-12-31,0.518,0.5215,0.5165,0.52,0.52,132601906,0.0
2020-01-02,0.523,0.532,0.5215,0.5315,0.5315,284214640,0.0
2020-01-03,0.5305,0.5405,0.53,0.5385,0.5385,425313900,0.0
2020-01-06,0.547,0.5525,0.545,0.549,0.549,238323882,0.0
2020-01-07,0.5485,0.5525,0.5455,0.552,0.552,258241600,0.0
2020-01-08,0.552,0.552,0.552,0.552,0.552,200590802,0.0
2020-01-09,0.546,0.5505,0.545,0.5505,0.5505,269846624,0.0
2020-01-10,0.5485,0.549,0.5415,0.543,0.543,243117600,0.0
2020-01-13,0.5505,0.5505,0.5505,0.5505,0.5505,262432240,0.0
2020-01-14,0.5445,0.5445,0.5445,0.5445,0.5445,201749456,0.0
2020-01-15,0.5425,0.5435,0.537,0.54,0.54,309957346,0.0
2020-01-16,0.541,0.5505,0.541,0.5455,0.5455,366872230,0.0
2020-01-17,0.545,0.545,0.539,0.54,0.54,222001838,0.0
2020-01-20,0.54,0.552,0.54,0.551,0.551,213368944,0.0
2020-01-21,0.55,0.55,0.5415,0.544,0.544,190735020,0.0
