date,open,high,low,close,adj_close,volume,dividend
2025-09-03,0.991,0.992,0.925,0.928,0.928,77211600,0.0
2025-09-04,0.931,0.932,0.888,0.899,0.899,39562000,0.0
2025-09-05,0.904,0.914,0.892,0.914,0.914,24101100,0.0
2025-09-08,0.915,0.933,0.91,0.933,0.933,20159000,0.0
2025-09-09,0.933,0.933,0.906,0.91,0.91,19495400,0.0
2025-09-10,0.909,0.925,0.909,0.916,0.916,14351300,0.0
2025-09-11,0.92,0.929,0.907,0.929,0.929,27465600,0.0
2025-09-12,0.928,0.936,0.925,0.926,0.926,15632400,0.0
2025-09-15,0.926,0.926,0.916,0.916,0.916,20128400,0.0
2025-09-16,0.915,0.92,0.908,0.918,0.918,16993700,0.0
2025-09-17,0.915,0.924,0.912,0.919,0.919,14484700,0.0
2025-09-18,0.919,0.933,0.904,0.914,0.914,36910500,0.0
2025-09-19,0.912,0.932,0.912,0.92,0.92,17519200,0.0
2025-09-22,0.917,0.929,0.917,0.929,0.929,18651800,0.0
2025-09-23,0.928,0.93,0.901,0.916,0.916,27739200,0.0
2025-09-24,0.914,0.934,0.907,0.932,0.932,38453800,0.0
2025-09-25,0.934,0.939,0.929,0.93,0.93,13806900,0.0
2025-09-26,0.93,0.94,0.924,0.926,0.926,17336100,0.0
2025-09-29,0.926,0.928,0.913,0.926,0.926,11706600,0.0
2025-09-30,0.926,0.953,0.926,0.949,0.949,30450300,0.0
2025-10-09,0.95,0.966,0.946,0.964,0.964,17189100,0.0
2025-10-10,0.964,0.965,0.949,0.953,0.953,13442400,0.0
2025-10-13,0.941,0.958,0.934,0.958,0.958,14074700,0.0
2025-10-14,0.958,0.972,0.943,0.946,0.946,19049700,0.0
2025-10-15,0.946,0.954,0.928,0.946,0.946,17049300,0.0
2025-10-16,0.947,0.95,0.924,0.93,0.93,20404300,0.0
2025-10-17,0.928,0.933,0.896,0.901,0.901,43694100,0.0
2025-10-20,0.901,0.913,0.896,0.905,0.905,19308300,0.0
2025-10-21,0.905,0.909,0.902,0.907,0.907,13352700,0.0
2025-10-22,0.906,0.906,0.897,0.898,0.898,13278900,0.0
2025-10-23,0.9,0.901,0.88,0.898,0.898,19599600,0.0
2025-10-24,0.902,0.926,0.902,0.918,0.918,26186400,0.0
2025-10-27,0.92,0.927,0.918,0.926,0.926,19403300,0.0
2025-10-28,0.922,0.938,0.92,0.934,0.934,24705200,0.0
2025-10-29,0.933,0.939,0.929,0.934,0.934,11182200,0.0
2025-10-30,0.935,0.937,0.917,0.92,0.92,17315500,0.0
2025-10-31,0.914,0.925,0.911,0.914,0.914,15568800,0.0
2025-11-03,0.913,0.92,0.902,0.915,0.915,12115600,0.0
2025-11-04,0.915,0.916,0.897,0.903,0.903,21365500,0.0
2025-11-05,0.903,0.903,0.895,0.902,0.902,16205400,0.0
2025-11-06,0.902,0.912,0.902,0.908,0.908,13390100,0.0
2025-11-07,0.907,0.912,0.9,0.91,0.91,11971300,0.0
2025-11-10,0.91,0.922,0.91,0.913,0.913,16713800,0.0
2025-11-11,0.913,0.917,0.906,0.908,0.908,10322900,0.0
2025-11-12,0.908,0.914,0.887,0.902,0.902,32655700,0.0
2025-11-14,0.902,0.908,0.898,0.899,0.899,14808100,0.0
2025-11-17,0.901,0.911,0.901,0.905,0.905,14593700,0.0
2025-11-18,0.905,0.905,0.889,0.893,0.893,14325600,0.0
2025-11-19,0.893,0.897,0.887,0.893,0.893,9402900,0.0
2025-11-20,0.893,0.894,0.887,0.889,0.889,10480300,0.0
2025-11-21,0.888,0.89,0.864,0.868,0.868,26673000,0.0
2025-11-24,0.869,0.905,0.869,0.903,0.903,36543100,0.0
2025-11-25,0.903,0.911,0.897,0.903,0.903,20563500,0.0
2025-11-26,0.906,0.909,0.888,0.892,0.892,13696600,0.0
2025-11-27,0.895,0.896,0.884,0.887,0.887,8760200,0.0
2025-11-28,0.886,0.9,0.886,0.9,0.9,17464000,0.0
2025-12-01,0.907,0.922,0.905,0.915,0.915,24790500,0.0
2025-12-02,0.915,0.92,0.908,0.918,0.918,16657900,0.0
2025-12-03,0.918,0.918,0.896,0.902,0.902,21324400,0.0
2025-12-04,0.901,0.916,0.897,0.908,0.908,16565200,0.0
2025-12-05,0.901,0.933,0.901,0.93,0.93,44237600,0.0
2025-12-08,0.941,0.959,0.94,0.941,0.941,35316100,0.0
2025-12-09,0.94,0.949,0.933,0.939,0.939,12779200,0.0
2025-12-10,0.944,0.955,0.934,0.949,0.949,12000900,0.0
2025-12-11,0.948,0.963,0.948,0.951,0.951,21691000,0.0
2025-12-12,0.949,0.973,0.947,0.966,0.966,30478100,0.0
2025-12-15,0.966,0.988,0.955,0.977,0.977,43231100,0.0
2025-12-16,0.982,0.984,0.956,0.977,0.977,32529800,0.0
2025-12-17,0.977,0.983,0.954,0.97,0.97,26245900,0.0
2025-12-18,0.965,1.005,0.96,0.992,0.992,85495900,0.0
2025-12-19,0.992,1.018,0.992,1.004,1.004,58003700,0.0
2025-12-22,1.01,1.02,1.004,1.007,1.007,52477100,0.0
2025-12-23,1.008,1.008,0.967,0.976,0.976,31060700,0.0
2025-12-24,0.974,1.009,0.963,1.007,1.007,41186800,0.0
2025-12-25,1.005,1.044,1.005,1.042,1.042,173370200,0.0
2025-12-26,1.044,1.071,1.038,1.066,1.066,98197900,0.0
2025-12-29,1.06,1.088,1.06,1.085,1.085,61489400,0.0
2025-12-30,1.077,1.105,1.072,1.084,1.084,62628900,0.0
2025-12-31,1.084,1.136,1.082,1.134,1.134,54367900,0.0
2026-01-05,1.16,1.177,1.134,1.166,1.166,39781700,0.0
2026-01-06,1.166,1.24,1.158,1.238,1.238,51135200,0.0
2026-01-07,1.23,1.23,1.192,1.214,1.214,69703300,0.0
2026-01-08,1.204,1.281,1.198,1.28,1.28,55208600,0.0
2026-01-09,1.291,1.357,1.291,1.335,1.335,65422420,0.0
2026-01-12,1.36,1.469,1.36,1.469,1.469,52162420,0.0
2026-01-13,1.469,1.48,1.33,1.35,1.35,70202430,0.0
2026-01-14,1.337,1.401,1.315,1.355,1.355,66207100,0.0
2026-01-15,1.309,1.322,1.26,1.272,1.272,31989460,0.0
2026-01-16,1.272,1.294,1.246,1.263,1.263,20781300,0.0
2026-01-19,1.248,1.299,1.245,1.283,1.283,16122500,0.0
2026-01-20,1.283,1.294,1.22,1.239,1.239,24718300,0.0
2026-01-21,1.235,1.254,1.23,1.235,1.235,14435100,0.0
2026-01-22,1.234,1.282,1.234,1.282,1.282,21045600,0.0
2026-01-23,1.288,1.351,1.271,1.344,1.344,31538700,0.0
2026-01-26,1.323,1.344,1.25,1.256,1.256,29778800,0.0
2026-01-27,1.243,1.28,1.222,1.275,1.275,15956900,0.0
2026-01-28,1.274,1.275,1.235,1.245,1.245,16853290,0.0
2026-01-29,1.255,1.255,1.225,1.228,1.228,14771400,0.0
2026-01-30,1.227,1.232,1.184,1.207,1.207,15019700,0.0
2026-02-02,1.19,1.233,1.189,1.19,1.19,10720700,0.0
2026-02-03,1.193,1.24,1.191,1.239,1.239,17832000,0.0
2026-02-04,1.241,1.253,1.216,1.231,1.231,13290500,0.0
2026-02-05,1.225,1.244,1.213,1.221,1.221,9797100,0.0
2026-02-06,1.221,1.229,1.198,1.205,1.205,10235500,0.0
2026-02-09,1.212,1.227,1.211,1.223,1.223,7450900,0.0
2026-02-10,1.224,1.225,1.196,1.208,1.208,14780700,0.0
2026-02-11,1.21,1.223,1.197,1.197,1.197,12416590,0.0
2026-02-12,1.197,1.201,1.186,1.196,1.196,6145500,0.0
2026-02-13,1.196,1.207,1.19,1.191,1.191,13518900,0.0
2026-02-24,1.191,1.211,1.181,1.202,1.202,11257100,0.0
