date,open,high,low,close,adj_close,volume,dividend
2025-10-09,1.68,1.715,1.677,1.693,1.693,128947500,0.0
2025-10-10,1.682,1.683,1.607,1.619,1.619,133201200,0.0
2025-10-13,1.527,1.637,1.523,1.623,1.623,111039700,0.0
2025-10-14,1.624,1.632,1.535,1.542,1.542,111789100,0.0
2025-10-15,1.541,1.571,1.52,1.568,1.568,64874670,0.0
2025-10-16,1.558,1.573,1.542,1.558,1.558,55419500,0.0
2025-10-17,1.559,1.562,1.515,1.518,1.518,79920890,0.0
2025-10-20,1.546,1.578,1.533,1.545,1.545,109023400,0.0
2025-10-21,1.551,1.613,1.548,1.604,1.604,101790900,0.0
2025-10-22,1.594,1.612,1.587,1.591,1.591,75079400,0.0
2025-10-23,1.59,1.591,1.552,1.587,1.587,52221530,0.0
2025-10-24,1.602,1.652,1.595,1.65,1.65,111077000,0.0
2025-10-27,1.673,1.687,1.663,1.684,1.684,102462500,0.0
2025-10-28,1.677,1.728,1.673,1.698,1.698,114908300,0.0
2025-10-29,1.71,1.724,1.683,1.709,1.709,69293640,0.0
2025-10-30,1.702,1.716,1.67,1.68,1.68,65502220,0.0
2025-10-31,1.675,1.678,1.639,1.653,1.653,58683400,0.0
2025-11-03,1.645,1.665,1.634,1.663,1.663,68178990,0.0
2025-11-04,1.661,1.674,1.633,1.647,1.647,44037940,0.0
2025-11-05,1.604,1.635,1.602,1.626,1.626,41771490,0.0
2025-11-06,1.636,1.66,1.626,1.655,1.655,46409900,0.0
2025-11-07,1.635,1.652,1.617,1.621,1.621,46771600,0.0
2025-11-10,1.634,1.639,1.586,1.613,1.613,54657570,0.0
2025-11-11,1.619,1.628,1.575,1.578,1.578,45667750,0.0
2025-11-12,1.57,1.582,1.545,1.58,1.58,55357620,0.0
2025-11-14,1.57,1.57,1.543,1.544,1.544,38775870,0.0
2025-11-17,1.544,1.577,1.542,1.572,1.572,45047640,0.0
2025-11-18,1.562,1.598,1.554,1.583,1.583,62386290,0.0
2025-11-19,1.585,1.598,1.568,1.579,1.579,49289600,0.0
2025-11-20,1.604,1.615,1.568,1.574,1.574,40913900,0.0
2025-11-21,1.553,1.557,1.509,1.515,1.515,58282850,0.0
2025-11-24,1.537,1.549,1.495,1.535,1.535,50576400,0.0
2025-11-25,1.547,1.59,1.547,1.561,1.561,109472300,0.0
2025-11-26,1.557,1.631,1.548,1.612,1.612,89679290,0.0
2025-11-27,1.609,1.643,1.59,1.594,1.594,75567470,0.0
2025-11-28,1.588,1.601,1.577,1.594,1.594,51929330,0.0
2025-12-01,1.599,1.63,1.587,1.624,1.624,68415700,0.0
2025-12-02,1.624,1.627,1.603,1.612,1.612,44963200,0.0
2025-12-03,1.613,1.632,1.579,1.584,1.584,40908600,0.0
2025-12-04,1.579,1.595,1.561,1.593,1.593,39702500,0.0
2025-12-05,1.598,1.606,1.579,1.605,1.605,41153050,0.0
2025-12-08,1.605,1.664,1.604,1.651,1.651,74590200,0.0
2025-12-09,1.65,1.69,1.648,1.67,1.67,83015150,0.0
2025-12-10,1.653,1.678,1.628,1.673,1.673,69015450,0.0
2025-12-11,1.672,1.676,1.631,1.632,1.632,60535070,0.0
2025-12-12,1.626,1.66,1.624,1.653,1.653,63784710,0.0
2025-12-15,1.644,1.655,1.629,1.631,1.631,54123050,0.0
2025-12-16,1.622,1.63,1.591,1.597,1.597,55604040,0.0
2025-12-17,1.599,1.64,1.594,1.639,1.639,45259550,0.0
2025-12-18,1.627,1.64,1.62,1.62,1.62,39372520,0.0
2025-12-19,1.62,1.64,1.62,1.625,1.625,62994640,0.0
2025-12-22,1.637,1.653,1.629,1.647,1.647,53881420,0.0
2025-12-23,1.654,1.654,1.634,1.639,1.639,45484500,0.0
2025-12-24,1.638,1.654,1.633,1.651,1.651,44703250,0.0
2025-12-25,1.662,1.664,1.643,1.662,1.662,50779650,0.0
2025-12-26,1.656,1.675,1.65,1.663,1.663,53828280,0.0
