date,open,high,low,close,adj_close,volume,dividend
2026-01-15,1.522,1.533,1.496,1.519,1.519,35876000,0.0
2026-01-16,1.528,1.556,1.523,1.543,1.543,36502100,0.0
2026-01-19,1.545,1.553,1.53,1.535,1.535,37974600,0.0
2026-01-20,1.535,1.553,1.5,1.511,1.511,40282000,0.0
2026-01-21,1.502,1.574,1.5,1.562,1.562,48624700,0.0
2026-01-22,1.577,1.603,1.557,1.572,1.572,30352200,0.0
2026-01-23,1.57,1.582,1.551,1.582,1.582,36345500,0.0
2026-01-26,1.58,1.603,1.558,1.565,1.565,25684000,0.0
2026-01-27,1.561,1.59,1.535,1.58,1.58,38264700,0.0
2026-01-28,1.584,1.598,1.564,1.582,1.582,24110500,0.0
2026-01-29,1.571,1.588,1.531,1.539,1.539,38593300,0.0
2026-01-30,1.538,1.549,1.492,1.536,1.536,30927600,0.0
2026-02-02,1.525,1.537,1.476,1.478,1.478,37228100,0.0
2026-02-03,1.493,1.509,1.456,1.497,1.497,36884200,0.0
2026-02-04,1.482,1.484,1.46,1.481,1.481,23046600,0.0
2026-02-05,1.461,1.471,1.443,1.458,1.458,30504700,0.0
2026-02-06,1.451,1.467,1.431,1.45,1.45,26420000,0.0
2026-02-09,1.47,1.486,1.468,1.485,1.485,19215900,0.0
2026-02-10,1.485,1.513,1.484,1.498,1.498,20186000,0.0
2026-02-11,1.493,1.494,1.479,1.482,1.482,11584100,0.0
2026-02-12,1.491,1.509,1.481,1.508,1.508,17960200,0.0
2026-02-13,1.498,1.519,1.491,1.499,1.499,20622700,0.0
2026-02-24,1.514,1.518,1.481,1.492,1.492,21842100,0.0
