date,open,high,low,close,adj_close,volume,dividend
2025-10-09,0.953,0.988,0.953,0.959,0.959,169483800,0.0
2025-10-10,0.945,0.947,0.902,0.909,0.909,200951000,0.0
2025-10-13,0.879,0.909,0.859,0.904,0.904,108843800,0.0
2025-10-14,0.912,0.917,0.858,0.863,0.863,165542900,0.0
2025-10-15,0.86,0.886,0.85,0.885,0.885,166913600,0.0
2025-10-16,0.878,0.9,0.874,0.888,0.888,106086200,0.0
2025-10-17,0.88,0.886,0.854,0.859,0.859,131849900,0.0
2025-10-20,0.871,0.893,0.864,0.87,0.87,139697200,0.0
2025-10-21,0.878,0.913,0.871,0.91,0.91,185231700,0.0
2025-10-22,0.902,0.915,0.894,0.907,0.907,118601400,0.0
2025-10-23,0.895,0.906,0.886,0.905,0.905,128545200,0.0
2025-10-24,0.916,0.951,0.91,0.951,0.951,199035200,0.0
2025-10-27,0.97,0.979,0.953,0.973,0.973,225636500,0.0
2025-10-28,0.966,0.987,0.961,0.968,0.968,172696800,0.0
2025-10-29,0.974,0.994,0.971,0.993,0.993,162312500,0.0
2025-10-30,0.989,0.998,0.97,0.972,0.972,194852900,0.0
2025-10-31,0.968,0.969,0.931,0.932,0.932,219058600,0.0
2025-11-03,0.919,0.933,0.908,0.932,0.932,143677900,0.0
2025-11-04,0.932,0.943,0.911,0.918,0.918,164382100,0.0
2025-11-05,0.893,0.931,0.893,0.927,0.927,140344000,0.0
2025-11-06,0.934,0.959,0.934,0.957,0.957,174746600,0.0
2025-11-07,0.947,0.961,0.941,0.948,0.948,131207400,0.0
2025-11-10,0.947,0.958,0.918,0.936,0.936,154076200,0.0
2025-11-11,0.939,0.947,0.917,0.919,0.919,119904500,0.0
2025-11-12,0.909,0.923,0.899,0.92,0.92,152058900,0.0
2025-11-13,0.913,0.932,0.909,0.93,0.93,146424200,0.0
2025-11-14,0.914,0.92,0.901,0.902,0.902,114184500,0.0
2025-11-17,0.893,0.909,0.889,0.898,0.898,90818030,0.0
2025-11-18,0.895,0.906,0.888,0.893,0.893,99397000,0.0
2025-11-19,0.893,0.905,0.889,0.895,0.895,126081600,0.0
2025-11-20,0.91,0.916,0.885,0.888,0.888,116323900,0.0
2025-11-21,0.872,0.874,0.848,0.852,0.852,201962300,0.0
2025-11-24,0.858,0.858,0.835,0.848,0.848,112266300,0.0
2025-11-25,0.858,0.878,0.857,0.862,0.862,124057300,0.0
2025-11-26,0.86,0.902,0.854,0.889,0.889,187574800,0.0
2025-11-27,0.892,0.918,0.884,0.887,0.887,125085100,0.0
2025-11-28,0.881,0.897,0.877,0.892,0.892,112377000,0.0
2025-12-01,0.892,0.904,0.88,0.903,0.903,92596900,0.0
2025-12-02,0.901,0.906,0.893,0.898,0.898,80646900,0.0
2025-12-03,0.9,0.911,0.889,0.892,0.892,129289300,0.0
2025-12-04,0.889,0.909,0.883,0.907,0.907,106922100,0.0
2025-12-05,0.907,0.916,0.897,0.912,0.912,106297200,0.0
2025-12-08,0.916,0.952,0.913,0.945,0.945,264871100,0.0
2025-12-09,0.94,0.963,0.938,0.956,0.956,151047600,0.0
2025-12-10,0.95,0.958,0.929,0.955,0.955,112167400,0.0
2025-12-11,0.957,0.962,0.935,0.936,0.936,110722700,0.0
2025-12-12,0.935,0.947,0.924,0.943,0.943,93824200,0.0
2025-12-15,0.932,0.944,0.923,0.925,0.925,83492000,0.0
2025-12-16,0.916,0.93,0.897,0.904,0.904,134476300,0.0
2025-12-17,0.904,0.94,0.904,0.94,0.94,135294700,0.0
2025-12-18,0.929,0.932,0.916,0.918,0.918,175832700,0.0
2025-12-19,0.927,0.932,0.916,0.919,0.919,124310700,0.0
2025-12-22,0.925,0.947,0.925,0.946,0.946,139366900,0.0
2025-12-23,0.946,0.955,0.943,0.95,0.95,106023500,0.0
2025-12-24,0.952,0.956,0.943,0.956,0.956,95981840,0.0
2025-12-25,0.956,0.962,0.943,0.954,0.954,78831740,0.0
2025-12-26,0.948,0.96,0.945,0.95,0.95,85947840,0.0
2025-12-29,0.951,0.96,0.943,0.947,0.947,80164400,0.0
2025-12-30,0.944,0.963,0.944,0.96,0.96,163418400,0.0
2025-12-31,0.958,0.96,0.937,0.941,0.941,128657600,0.0
2026-01-05,0.947,0.973,0.947,0.973,0.973,150141800,0.0
2026-01-06,0.971,0.982,0.96,0.974,0.974,202296000,0.0
2026-01-07,0.977,0.986,0.968,0.979,0.979,157843800,0.0
2026-01-08,0.971,0.993,0.97,0.975,0.975,108806700,0.0
2026-01-09,0.97,0.982,0.955,0.979,0.979,146984600,0.0
2026-01-12,0.979,0.991,0.962,0.988,0.988,120067700,0.0
2026-01-13,0.986,0.997,0.96,0.965,0.965,135798400,0.0
2026-01-14,0.966,0.987,0.961,0.975,0.975,144395100,0.0
2026-01-15,0.968,0.988,0.961,0.986,0.986,93137370,0.0
2026-01-16,0.991,1.0,0.985,0.992,0.992,99726360,0.0
2026-01-19,0.987,0.999,0.983,0.985,0.985,77051690,0.0
2026-01-20,0.985,0.987,0.955,0.963,0.963,117193200,0.0
2026-01-21,0.958,0.994,0.948,0.982,0.982,126439300,0.0
2026-01-22,0.987,1.005,0.979,0.994,0.994,148508300,0.0
2026-01-23,0.991,0.994,0.976,0.988,0.988,111466200,0.0
2026-01-26,0.984,0.99,0.971,0.978,0.978,80488200,0.0
2026-01-27,0.973,0.994,0.965,0.988,0.988,100224700,0.0
2026-01-28,0.99,0.998,0.976,0.985,0.985,70545000,0.0
2026-01-29,0.983,0.988,0.965,0.967,0.967,68811300,0.0
2026-01-30,0.96,0.993,0.95,0.985,0.985,106595800,0.0
2026-02-02,0.983,1.002,0.961,0.964,0.964,112201800,0.0
2026-02-03,0.973,0.982,0.942,0.968,0.968,101181100,0.0
2026-02-04,0.955,0.958,0.933,0.954,0.954,81404570,0.0
2026-02-05,0.94,0.947,0.929,0.936,0.936,120208600,0.0
2026-02-06,0.926,0.94,0.915,0.926,0.926,93901300,0.0
2026-02-09,0.942,0.962,0.941,0.961,0.961,146122100,0.0
2026-02-10,0.961,0.975,0.96,0.965,0.965,54071800,0.0
2026-02-11,0.962,0.962,0.943,0.948,0.948,76074600,0.0
2026-02-12,0.95,0.96,0.947,0.96,0.96,76843200,0.0
2026-02-13,0.957,0.96,0.947,0.95,0.95,55105400,0.0
2026-02-24,0.958,0.971,0.953,0.96,0.96,65356500,0.0
