date,open,high,low,close,adj_close,volume,dividend
2025-10-29,1.005,1.019,1.005,1.018,1.018,135503800,0.0
2025-10-30,1.014,1.02,1.005,1.01,1.01,14789900,0.0
2025-10-31,1.01,1.01,0.996,0.998,0.998,11174100,0.0
2025-11-03,0.998,1.0,0.986,0.999,0.999,8768400,0.0
2025-11-04,0.999,1.009,0.987,0.997,0.997,3581300,0.0
2025-11-05,0.993,0.995,0.979,0.992,0.992,3851800,0.0
2025-11-06,0.992,1.009,0.992,1.004,1.004,13943600,0.0
2025-11-07,1.002,1.009,1.0,1.005,1.005,15625400,0.0
2025-11-10,1.004,1.01,1.0,1.008,1.008,4649900,0.0
2025-11-11,1.007,1.007,0.998,0.999,0.999,12638500,0.0
2025-11-12,0.999,1.004,0.993,0.995,0.995,6855800,0.0
2025-11-14,1.007,1.007,0.987,0.99,0.99,1400100,0.0
2025-11-17,0.993,0.999,0.982,0.987,0.987,12959100,0.0
2025-11-18,0.987,0.987,0.976,0.984,0.984,14469800,0.0
2025-11-19,0.98,0.987,0.979,0.982,0.982,10457000,0.0
2025-11-20,0.988,0.995,0.979,0.981,0.981,10174100,0.0
2025-11-21,0.973,0.973,0.958,0.959,0.959,17263900,0.0
2025-11-24,0.96,0.962,0.951,0.956,0.956,9853400,0.0
2025-11-25,0.956,0.967,0.956,0.961,0.961,10106800,0.0
2025-11-26,0.963,0.968,0.962,0.964,0.964,15848900,0.0
2025-11-27,0.968,0.972,0.962,0.963,0.963,12347800,0.0
2025-11-28,0.975,0.975,0.958,0.966,0.966,10164200,0.0
2025-12-01,0.966,0.977,0.966,0.977,0.977,11174500,0.0
2025-12-02,0.977,0.977,0.962,0.972,0.972,10368000,0.0
2025-12-03,0.965,0.974,0.965,0.969,0.969,10336500,0.0
2025-12-04,0.969,0.972,0.966,0.971,0.971,11573700,0.0
2025-12-05,0.969,0.98,0.967,0.979,0.979,10111400,0.0
2025-12-08,0.979,0.986,0.979,0.983,0.983,9103400,0.0
2025-12-09,0.982,0.983,0.974,0.977,0.977,9942900,0.0
2025-12-10,0.971,0.983,0.968,0.975,0.975,10662700,0.0
2025-12-11,0.977,0.978,0.966,0.966,0.966,9341500,0.0
2025-12-12,0.974,0.987,0.96,0.974,0.974,9919900,0.0
2025-12-15,0.97,0.978,0.968,0.969,0.969,10676600,0.0
2025-12-16,0.969,0.969,0.955,0.959,0.959,10989400,0.0
2025-12-17,0.959,0.974,0.956,0.969,0.969,10432700,0.0
2025-12-18,0.965,0.977,0.965,0.969,0.969,9927000,0.0
2025-12-19,0.969,0.977,0.969,0.975,0.975,9748900,0.0
2025-12-22,0.978,0.983,0.978,0.981,0.981,10298100,0.0
2025-12-23,0.983,0.987,0.98,0.981,0.981,9904900,0.0
2025-12-24,0.983,0.987,0.979,0.983,0.983,11158700,0.0
2025-12-25,0.987,0.99,0.985,0.988,0.988,12549800,0.0
2025-12-26,0.99,0.995,0.987,0.992,0.992,9904900,0.0
2025-12-29,0.992,0.996,0.987,0.987,0.987,10367300,0.0
2025-12-30,0.986,0.992,0.984,0.988,0.988,10284300,0.0
2025-12-31,0.991,0.994,0.986,0.987,0.987,10575300,0.0
2026-01-05,0.986,1.009,0.986,1.004,1.004,10300200,0.0
2026-01-06,1.004,1.025,1.004,1.025,1.025,29510000,0.0
2026-01-07,1.02,1.03,1.02,1.023,1.023,12731400,0.0
2026-01-08,1.022,1.025,1.015,1.021,1.021,12448000,0.0
2026-01-09,1.022,1.029,1.02,1.026,1.026,11471800,0.0
2026-01-12,1.026,1.034,1.021,1.029,1.029,9453700,0.0
2026-01-13,1.03,1.04,1.025,1.029,1.029,10707800,0.0
2026-01-14,1.029,1.046,1.017,1.018,1.018,13186200,0.0
2026-01-15,1.018,1.027,1.017,1.02,1.02,10397300,0.0
2026-01-16,1.023,1.033,1.012,1.018,1.018,12356600,0.0
2026-01-19,1.017,1.028,1.014,1.024,1.024,4586200,0.0
2026-01-20,1.029,1.029,1.016,1.023,1.023,11708100,0.0
2026-01-21,1.024,1.032,1.023,1.024,1.024,12923600,0.0
2026-01-22,1.024,1.033,1.021,1.023,1.023,13112400,0.0
2026-01-23,1.026,1.027,1.015,1.015,1.015,13621300,0.0
2026-01-26,1.023,1.034,1.021,1.023,1.023,11013600,0.0
2026-01-27,1.021,1.029,1.017,1.021,1.021,10100400,0.0
2026-01-28,1.021,1.035,1.021,1.032,1.032,10527000,0.0
2026-01-29,1.029,1.043,1.024,1.042,1.042,15448400,0.0
2026-01-30,1.034,1.044,1.01,1.021,1.021,10056100,0.0
2026-02-02,1.011,1.016,0.988,0.988,0.988,12337400,0.0
2026-02-03,0.993,1.007,0.989,1.007,1.007,7196200,0.0
2026-02-04,1.0,1.019,0.996,1.018,1.018,6922000,0.0
2026-02-05,1.013,1.014,1.001,1.01,1.01,3571700,0.0
2026-02-06,1.0,1.009,0.995,1.002,1.002,23225000,0.0
2026-02-09,1.01,1.018,1.008,1.018,1.018,26798300,0.0
2026-02-10,1.015,1.022,1.015,1.022,1.022,24627800,0.0
2026-02-11,1.024,1.026,1.019,1.026,1.026,31388300,0.0
2026-02-12,1.026,1.027,1.021,1.026,1.026,13959400,0.0
2026-02-13,1.022,1.022,1.012,1.015,1.015,22369800,0.0
2026-02-24,1.019,1.024,1.017,1.023,1.023,3695100,0.0
