stock_code,trade_date,open,high,low,close,volume,amount,close_org,close_back
159001.SZ,20190125,100.0,100.001,99.999,100.0,4089.0,40885700.0,100.0,100.0
159003.SZ,20190125,99.999,100.0,99.994,100.0,4016.0,40160392.0,100.0,100.0
159005.SZ,20190125,100.0,100.0,99.996,99.996,2042.0,20417844.0,99.996,99.996
159901.SZ,20190125,1.6644999991059304,1.6909999991059304,1.6604999991059304,1.6769999991059303,427012.0,150632912.0,3.524,3.6439997872710226
159902.SZ,20190125,2.408,2.435,2.395,2.415,202617.0,48989420.0,2.415,2.5350000010430813
159903.SZ,20190125,0.821,0.83,0.821,0.827,10222.0,845616.0,0.827,0.827
159905.SZ,20190125,1.0739999982714652,1.0929999982714653,1.0689999982714653,1.0829999982714653,23422.0,3259283.0,1.389,1.389
159906.SZ,20190125,0.634,0.642,0.634,0.641,541.0,34541.0,0.641,0.641
159907.SZ,20190125,0.503,0.509,0.503,0.506,1276.0,128819.0,1.012,1.012
159908.SZ,20190125,1.093,1.097,1.092,1.092,7973.0,873231.0,1.092,1.092
159909.SZ,20190125,0.3442537520785652,0.34711232415988186,0.3442537520785652,0.3462955892795057,117.0,39701.0,3.392,3.392
159910.SZ,20190125,1.43,1.45,1.43,1.44,2953.0,426541.0,1.44,1.44
159912.SZ,20190125,0.99,0.998,0.982,0.988,1329.0,131165.0,0.988,0.988
159913.SZ,20190125,1.466,1.467,1.466,1.467,4.0,586.0,1.467,1.467
159915.SZ,20190125,1.212,1.224,1.209,1.214,6223129.0,757284928.0,1.214,1.214
159916.SZ,20190125,3.1,3.143,3.1,3.136,300.0,93485.0,3.136,3.136
159918.SZ,20190125,1.161,1.179,1.161,1.175,393.0,46181.0,1.175,1.175
159919.SZ,20190125,2.746800000846386,2.788800000846386,2.746800000846386,2.771800000846386,254288.0,80854088.0,3.178,1.3490913412142782
159920.SZ,20190125,1.432,1.447,1.431,1.442,1671842.0,241287936.0,1.442,1.5179999975562095
159922.SZ,20190125,1.5330574984322418,1.5427227924318454,1.527329916802847,1.5309096553212185,38382.0,17416120.0,4.526,4.526
159923.SZ,20190125,1.378,1.383,1.37,1.383,1378.0,190079.0,1.383,1.383
159925.SZ,20190125,2.482231460639862,2.4921619475346524,2.456412194713405,2.486203655397778,1906.0,257062.0,1.352,1.352
159928.SZ,20190125,0.4895,0.49225,0.4855,0.48825,38986.0,7630398.0,1.953,1.953
159929.SZ,20190125,1.187,1.194,1.181,1.183,10863.0,1289663.0,1.183,1.183
159930.SZ,20190125,0.666,0.674,0.666,0.671,782.0,52433.0,0.671,0.671
159931.SZ,20190125,1.43,1.439,1.43,1.439,56.0,8055.0,1.439,1.439
159933.SZ,20190125,1.698,1.714,1.69,1.714,294.0,49890.0,1.714,1.714
159934.SZ,20190125,2.9332349811190133,2.9427276509608222,2.927961275651341,2.927961275651341,291114.0,80914568.0,2.776,2.776
159936.SZ,20190125,1.126,1.137,1.126,1.13,347.0,39308.0,1.13,1.13
159937.SZ,20190125,2.797,2.799,2.796,2.797,212532.0,59461416.0,2.797,2.797
159938.SZ,20190125,0.5145,0.517,0.512,0.513,84226.0,8669182.0,1.026,1.026
159939.SZ,20190125,0.3855,0.39,0.384,0.387,64932.0,5021331.0,0.774,0.774
159940.SZ,20190125,0.824,0.83,0.824,0.828,1080.0,89495.0,0.828,0.828
159941.SZ,20190125,0.3685,0.3705,0.3685,0.37,4376.0,647058.0,1.48,1.48
159943.SZ,20190125,0.6837317471337517,0.6896551657351581,0.6833932660708143,0.6862703551057829,355.0,288156.0,8.11,8.11
159944.SZ,20190125,0.649,0.649,0.649,0.649,20.0,1298.0,0.649,0.649
159945.SZ,20190125,0.604,0.609,0.601,0.609,14.0,851.0,0.609,0.609
159948.SZ,20190125,1.319,1.332,1.317,1.318,21767.0,2886209.0,1.318,1.318
159949.SZ,20190125,0.443,0.449,0.442,0.445,6631359.0,295556448.0,0.445,0.445
159952.SZ,20190125,0.731,0.737,0.728,0.731,739023.0,54192820.0,0.731,0.731
159954.SZ,20190125,0.955,0.963,0.955,0.962,10826.0,1039274.0,0.962,0.962
159956.SZ,20190125,0.708,0.719,0.708,0.715,5056.0,363010.0,0.715,0.715
159957.SZ,20190125,0.742,0.748,0.741,0.748,4230.0,315380.0,0.748,0.748
159958.SZ,20190125,0.733,0.739,0.73,0.732,20691.0,1522274.0,0.732,0.732
159959.SZ,20190125,0.968,0.978,0.968,0.972,243119.0,23724690.0,0.972,0.972
159960.SZ,20190125,0.8384999930858612,0.8484999930858612,0.8254999930858612,0.8254999930858612,356.0,35444.0,0.987,0.987
159961.SZ,20190125,1.011,1.025,1.01,1.02,29244.0,2988702.0,1.02,1.02
510010.SH,20190125,0.98,1.009,0.974,1.003,519.0,51962.0,1.003,1.003
510020.SH,20190125,2.485,2.5,2.485,2.5,1394.0,346792.0,2.5,0.2500000596046448
510030.SH,20190125,0.576,0.58125,0.576,0.581125,55.0,25446.0,4.649,4.649
510050.SH,20190125,2.062000002235174,2.095000002235174,2.057000002235174,2.083000002235174,8426652.0,2049554304.0,2.433,2.8800000006258486
510060.SH,20190125,1.674,1.694,1.671,1.672,917.0,154034.0,1.672,1.672
510090.SH,20190125,1.434,1.462,1.434,1.462,769.0,111413.0,1.462,1.462
510130.SH,20190125,3.272,3.288,3.272,3.288,2013.0,659620.0,3.288,3.288
510150.SH,20190125,0.33508333333333334,0.3388333333333333,0.33391666666666664,0.3388333333333333,15046.0,6082919.0,4.066,4.066
510160.SH,20190125,0.492,0.496,0.492,0.493,4354.0,215451.0,0.493,0.493
510180.SH,20190125,2.29699999243021,2.33599999243021,2.29699999243021,2.31699999243021,121044.0,35387944.0,2.92,8.28649999126792
510190.SH,20190125,2.715,2.9,2.709,2.877,8560.0,2449957.0,2.877,2.877
510210.SH,20190125,0.44800000298023224,0.4524000029802322,0.44800000298023224,0.4496000029802323,1263.0,394984.0,3.123,3.123
510230.SH,20190125,0.8239999995708466,0.8385999995708465,0.8239999995708466,0.8343999995708465,26857.0,13510767.0,5.026,5.576000011920929
510270.SH,20190125,0.962,0.968,0.962,0.968,126.0,12171.0,0.968,0.968
510290.SH,20190125,1.19,1.192,1.184,1.184,492.0,58546.0,1.184,1.184
510300.SH,20190125,2.6089999969005584,2.6499999969005583,2.6089999969005584,2.6299999969005583,2722859.0,867447680.0,3.183,3.5099999995827673
510310.SH,20190125,2.475695018561013,2.5177118280737147,2.475695018561013,2.4977038235438567,180265.0,24907062.0,1.379,1.379
510330.SH,20190125,2.7259999972879885,2.7689999972879886,2.7259999972879885,2.746999997287989,1001298.0,319102752.0,3.184,3.5872999873161318
510360.SH,20190125,1.022,1.031,1.021,1.025,170565.0,17508166.0,1.025,1.025
510380.SH,20190125,0.796,0.816,0.796,0.816,85.0,6784.0,0.816,0.816
510390.SH,20190125,2.684000002861023,2.7280000028610227,2.684000002861023,2.707000002861023,120731.0,39087568.0,3.235,3.235
510410.SH,20190125,0.573,0.573,0.57,0.57,5626.0,321700.0,0.57,0.57
510500.SH,20190125,3.8127325078060545,3.8406703449620503,3.792652187350182,3.7952713595835563,1594829.0,741348736.0,4.622,1.2955466978549957
510510.SH,20190125,1.229,1.237,1.224,1.224,99866.0,12302946.0,1.224,1.224
510550.SH,20190125,1.006,1.01,1.0,1.0,17891.0,1801195.0,1.0,1.0
510560.SH,20190125,0.923,0.923,0.923,0.923,1.0,92.0,0.923,0.923
510580.SH,20190125,1.7943546524064171,1.8342740031004028,1.7673385261791745,1.81290303757736,599.0,265843.0,4.496,4.496
510590.SH,20190125,3.620000012516975,3.6400000125169756,3.5890000125169754,3.591000012516975,92294.0,40852696.0,4.401,4.401
510600.SH,20190125,2.397,2.438,2.397,2.424,8149.0,1982380.0,2.424,2.424
