stock_code,trade_date,open,high,low,close,volume,amount,close_org,close_back
159001.SZ,20220722,100.0,100.001,99.999,100.0,38615.0,386147040.0,100.0,100.0
159003.SZ,20220722,99.999,100.0,99.997,100.0,2192.0,21919018.0,100.0,100.0
159005.SZ,20220722,99.999,100.001,99.999,100.001,191.0,1913099.0,100.001,100.001
159601.SZ,20220722,0.883,0.896,0.88,0.886,9109958.0,809370112.0,0.886,0.886
159602.SZ,20220722,0.8459999991953373,0.8559999991953373,0.8409999991953373,0.8479999991953373,1192432.0,105978064.0,0.887,0.887
159603.SZ,20220722,1.039,1.051,1.025,1.033,191805.0,19953066.0,1.033,1.033
159605.SZ,20220722,0.826,0.833,0.816,0.82,5928260.0,488654496.0,0.82,0.82
159606.SZ,20220722,0.934,0.943,0.916,0.923,217049.0,20095854.0,0.923,0.923
159607.SZ,20220722,0.83,0.838,0.821,0.827,1144617.0,94935840.0,0.827,0.827
159608.SZ,20220722,0.997,1.003,0.98,0.991,156350.0,15485134.0,0.991,0.991
159609.SZ,20220722,0.992,1.018,0.992,1.003,303928.0,30555366.0,1.003,1.003
159610.SZ,20220722,0.863,0.868,0.848,0.857,1248899.0,107482424.0,0.857,0.857
159611.SZ,20220722,0.92,0.932,0.912,0.921,776775.0,71570488.0,0.921,0.921
159612.SZ,20220722,1.004,1.008,1.004,1.005,556895.0,55968768.0,1.005,1.005
159613.SZ,20220722,0.745,0.757,0.741,0.749,34988.0,2613401.0,0.749,0.749
159615.SZ,20220722,1.012,1.015,0.995,0.999,749397.0,75193480.0,0.999,0.999
159617.SZ,20220722,0.978,0.988,0.968,0.977,173529.0,16945278.0,0.977,0.977
159618.SZ,20220722,1.365,1.404,1.365,1.386,187466.0,25913550.0,1.386,1.386
159619.SZ,20220722,0.917,0.926,0.913,0.921,369082.0,33942064.0,0.921,0.921
159625.SZ,20220722,1.172,1.183,1.162,1.17,477762.0,56044108.0,1.17,1.17
159628.SZ,20220722,1.013,1.017,0.991,1.002,1472787.0,148035664.0,1.002,1.002
159635.SZ,20220722,0.996,1.002,0.988,0.995,163016.0,16222264.0,0.995,0.995
159636.SZ,20220722,0.478,0.4945,0.478,0.4865,59652.0,5805882.0,0.973,0.973
159639.SZ,20220722,0.977,0.984,0.964,0.973,2164217.0,210953216.0,0.973,0.973
159640.SZ,20220722,0.983,0.991,0.972,0.979,649373.0,63915496.0,0.979,0.979
159642.SZ,20220722,0.987,0.991,0.97,0.978,852275.0,84038744.0,0.978,0.978
159701.SZ,20220722,0.764,0.764,0.742,0.751,16639.0,1246423.0,0.751,0.751
159703.SZ,20220722,1.12,1.14,1.116,1.128,117106.0,13198627.0,1.128,1.128
159706.SZ,20220722,0.838,0.843,0.826,0.834,87494.0,7327174.0,0.834,0.834
159707.SZ,20220722,0.92,0.925,0.907,0.916,324038.0,29637492.0,0.916,0.916
159708.SZ,20220722,0.777,0.78,0.768,0.774,151580.0,11744640.0,0.774,0.774
159709.SZ,20220722,0.803,0.807,0.791,0.8,903.0,72370.0,0.8,0.8
159711.SZ,20220722,0.946,0.954,0.943,0.948,22636.0,2146714.0,0.948,0.948
159712.SZ,20220722,0.899,0.901,0.89,0.894,77627.0,6955419.0,0.894,0.894
159713.SZ,20220722,0.966,0.97,0.947,0.957,463011.0,44351848.0,0.957,0.957
159715.SZ,20220722,0.849,0.856,0.836,0.844,361990.0,30573086.0,0.844,0.844
159716.SZ,20220722,0.822,0.824,0.806,0.814,24812.0,2018559.0,0.814,0.814
159717.SZ,20220722,0.925,0.928,0.914,0.919,6926.0,638455.0,0.919,0.919
