stock_code,trade_date,open,high,low,close,volume,amount,close_org,close_back
159220.SZ,20250513,0.51,0.51,0.507,0.508,127881.0,13000662.0,1.016,1.016
159220.SZ,20250514,0.509,0.5135,0.508,0.5125,308724.0,31587638.0,1.025,1.025
159220.SZ,20250515,0.5125,0.514,0.511,0.5115,139393.0,14284860.0,1.023,1.023
159220.SZ,20250516,0.511,0.511,0.5075,0.51,37836.0,3852457.0,1.02,1.02
159220.SZ,20250519,0.51,0.5125,0.508,0.5105,279670.0,28547188.0,1.021,1.021
159220.SZ,20250520,0.5115,0.5165,0.5115,0.516,341332.0,35122232.0,1.032,1.032
159220.SZ,20250521,0.516,0.5185,0.5145,0.5175,93005.0,9606060.0,1.035,1.035
159220.SZ,20250522,0.5175,0.5175,0.5145,0.516,34636.0,3571511.0,1.032,1.032
159220.SZ,20250523,0.517,0.5175,0.5135,0.5135,58130.0,5986969.0,1.027,1.027
159220.SZ,20250526,0.515,0.5175,0.5135,0.514,97444.0,10046847.0,1.028,1.028
159220.SZ,20250527,0.513,0.5155,0.513,0.514,34399.0,3540230.0,1.028,1.028
159220.SZ,20250528,0.5155,0.516,0.514,0.5145,80315.0,8271616.0,1.029,1.029
159220.SZ,20250529,0.515,0.5175,0.5145,0.515,19275.0,1989551.0,1.03,1.03
159220.SZ,20250530,0.5155,0.5155,0.5135,0.515,35353.0,3634853.0,1.03,1.03
159220.SZ,20250603,0.5165,0.522,0.515,0.521,77663.0,8054906.0,1.042,1.042
159220.SZ,20250604,0.5215,0.522,0.5195,0.5215,22614.0,2355473.0,1.043,1.043
159220.SZ,20250605,0.5225,0.5255,0.5205,0.5225,14564.0,1526303.0,1.045,1.045
159220.SZ,20250606,0.522,0.527,0.502,0.523,23835.0,2495525.0,1.046,1.046
159220.SZ,20250609,0.523,0.526,0.523,0.526,80688.0,8477905.0,1.052,1.052
159220.SZ,20250610,0.526,0.534,0.525,0.53,322946.0,34103008.0,1.06,1.06
159220.SZ,20250611,0.53,0.535,0.53,0.5345,81193.0,8653702.0,1.069,1.069
159220.SZ,20250612,0.535,0.539,0.5335,0.535,85293.0,9155539.0,1.07,1.07
159220.SZ,20250613,0.5335,0.5385,0.533,0.538,97840.0,10504616.0,1.076,1.076
159220.SZ,20250616,0.538,0.5415,0.536,0.541,85346.0,9213159.0,1.082,1.082
159220.SZ,20250617,0.5425,0.543,0.5385,0.5395,92771.0,10048875.0,1.079,1.079
159220.SZ,20250618,0.539,0.542,0.536,0.5375,86922.0,9367142.0,1.075,1.075
159220.SZ,20250619,0.537,0.538,0.527,0.5275,38717.0,4113798.0,1.055,1.055
159220.SZ,20250620,0.5275,0.536,0.5275,0.533,57095.0,6080031.0,1.066,1.066
159220.SZ,20250623,0.555,0.555,0.5325,0.5395,262814.0,28195790.0,1.079,1.079
159220.SZ,20250624,0.5395,0.546,0.5395,0.546,63739.0,6935496.0,1.092,1.092
159220.SZ,20250625,0.5465,0.552,0.5465,0.5495,117329.0,12870257.0,1.099,1.099
159220.SZ,20250626,0.55,0.5525,0.5465,0.5495,109481.0,12002511.0,1.099,1.099
159220.SZ,20250627,0.5505,0.5515,0.5425,0.5445,106050.0,11584999.0,1.089,1.089
159220.SZ,20250630,0.5455,0.5455,0.5405,0.5435,93769.0,10177018.0,1.087,1.087
159220.SZ,20250701,0.545,0.549,0.544,0.546,43670.0,4774989.0,1.092,1.092
159220.SZ,20250702,0.546,0.5535,0.546,0.5535,130621.0,14396451.0,1.107,1.107
159220.SZ,20250703,0.5555,0.5575,0.549,0.5525,128269.0,14152635.0,1.105,1.105
159220.SZ,20250704,0.553,0.5535,0.549,0.552,109722.0,12099468.0,1.104,1.104
159220.SZ,20250707,0.553,0.554,0.551,0.554,98840.0,10928422.0,1.108,1.108
159220.SZ,20250708,0.5555,0.5575,0.5535,0.555,94442.0,10480276.0,1.11,1.11
159220.SZ,20250709,0.555,0.555,0.5495,0.552,110638.0,12209618.0,1.104,1.104
159220.SZ,20250710,0.5515,0.556,0.551,0.5545,116365.0,12881517.0,1.109,1.109
159220.SZ,20250711,0.557,0.5615,0.556,0.5585,130867.0,14640853.0,1.117,1.117
159220.SZ,20250714,0.5585,0.562,0.558,0.559,80169.0,8979560.0,1.118,1.118
159220.SZ,20250715,0.5615,0.562,0.5555,0.558,112118.0,12539881.0,1.116,1.116
159220.SZ,20250716,0.5585,0.562,0.5585,0.562,66482.0,7451210.0,1.124,1.124
159220.SZ,20250717,0.562,0.563,0.5595,0.56,55859.0,6266242.0,1.12,1.12
159220.SZ,20250718,0.5615,0.562,0.561,0.5615,112309.0,12611980.0,1.123,1.123
159220.SZ,20250721,0.5615,0.566,0.5615,0.565,299547.0,33799748.0,1.13,1.13
159220.SZ,20250722,0.5635,0.5695,0.5635,0.568,193302.0,21908764.0,1.136,1.136
159220.SZ,20250723,0.5685,0.625,0.5685,0.57,128180.0,14631403.0,1.14,1.14
159220.SZ,20250724,0.5705,0.573,0.569,0.573,81798.0,9357360.0,1.146,1.146
159220.SZ,20250725,0.573,0.576,0.5715,0.573,89470.0,10267778.0,1.146,1.146
159220.SZ,20250728,0.573,0.5785,0.5705,0.5765,142901.0,16447085.0,1.153,1.153
159220.SZ,20250729,0.5765,0.5765,0.571,0.5735,111766.0,12807539.0,1.147,1.147
159220.SZ,20250730,0.5735,0.58,0.573,0.5785,132188.0,15289198.0,1.157,1.157
159220.SZ,20250731,0.5785,0.5785,0.57,0.5715,144228.0,16556287.0,1.143,1.143
159220.SZ,20250801,0.571,0.5725,0.5645,0.567,100187.0,11376241.0,1.134,1.134
159220.SZ,20250804,0.563,0.567,0.559,0.566,54525.0,6144318.0,1.132,1.132
159220.SZ,20250805,0.5665,0.5705,0.5665,0.57,77616.0,8820054.0,1.14,1.14
159220.SZ,20250806,0.57,0.573,0.569,0.5695,33516.0,3828547.0,1.139,1.139
