stock_code,trade_date,open,high,low,close,volume,amount,close_org,close_back
511990.SH,20180102,99.99,100.0,99.986,99.998,1014668.0,10146092032.0,99.998,99.998
511990.SH,20180103,99.995,100.0,99.991,99.999,1076957.0,10768886784.0,99.999,99.999
511990.SH,20180104,99.999,100.015,99.997,100.012,1120385.0,11204471808.0,100.012,100.012
511990.SH,20180105,100.013,100.04,100.013,100.038,1043281.0,10435660800.0,100.038,100.038
511990.SH,20180108,100.003,100.023,100.003,100.021,828070.0,8281708544.0,100.021,100.021
511990.SH,20180109,100.008,100.018,100.008,100.016,676054.0,6761391616.0,100.016,100.016
511990.SH,20180110,100.004,100.013,100.004,100.011,866745.0,8668247040.0,100.011,100.011
511990.SH,20180111,100.01,100.018,100.006,100.016,722602.0,7226901504.0,100.016,100.016
511990.SH,20180112,100.019,100.062,100.018,100.044,690235.0,6904235520.0,100.044,100.044
511990.SH,20180115,100.009,100.03,100.008,100.024,873648.0,8737503232.0,100.024,100.024
511990.SH,20180116,100.009,100.015,100.007,100.01,670874.0,6709502464.0,100.01,100.01
511990.SH,20180117,100.008,100.02,99.991,100.012,772368.0,7723572224.0,100.012,100.012
511990.SH,20180118,100.004,100.011,99.995,100.001,736185.0,7361923584.0,100.001,100.001
511990.SH,20180119,100.01,100.022,100.01,100.019,788554.0,7886698496.0,100.019,100.019
511990.SH,20180122,99.989,100.013,99.977,100.011,985379.0,9853815808.0,100.011,100.011
511990.SH,20180123,100.005,100.006,99.998,100.001,766380.0,7663843328.0,100.001,100.001
511990.SH,20180124,99.999,100.001,99.993,99.994,679521.0,6795117056.0,99.994,99.994
511990.SH,20180125,99.99,100.007,99.988,100.006,674247.0,6742308352.0,100.006,100.006
511990.SH,20180126,100.013,100.019,100.01,100.012,633489.0,6335788032.0,100.012,100.012
511990.SH,20180129,99.994,100.012,99.991,100.01,730619.0,7306260992.0,100.01,100.01
511990.SH,20180130,100.001,100.009,99.995,100.004,807544.0,8075690496.0,100.004,100.004
511990.SH,20180131,100.003,100.008,99.998,100.0,642419.0,6424448000.0,100.0,100.0
511990.SH,20180201,100.001,100.016,99.999,100.01,829511.0,8295494656.0,100.01,100.01
511990.SH,20180202,100.018,100.037,100.012,100.035,686116.0,6862702592.0,100.035,100.035
511990.SH,20180205,100.003,100.033,100.002,100.023,778316.0,7784060928.0,100.023,100.023
511990.SH,20180206,100.011,100.039,100.006,100.036,844373.0,8444982272.0,100.036,100.036
511990.SH,20180207,100.049,100.049,100.005,100.024,702169.0,7022784512.0,100.024,100.024
511990.SH,20180208,100.01,100.017,99.993,100.01,869320.0,8693622784.0,100.01,100.01
511990.SH,20180209,100.0,100.036,99.98,100.035,979579.0,9796248576.0,100.035,100.035
511990.SH,20180212,100.002,100.14,99.997,100.023,844544.0,8446024192.0,100.023,100.023
511990.SH,20180213,100.004,100.08,99.978,100.076,777254.0,7774009344.0,100.076,100.076
511990.SH,20180214,100.08,100.113,100.08,100.109,546121.0,5466587648.0,100.109,100.109
511990.SH,20180222,100.004,100.028,100.003,100.024,779031.0,7791579648.0,100.024,100.024
511990.SH,20180223,100.022,100.033,100.022,100.029,665416.0,6656054272.0,100.029,100.029
511990.SH,20180226,100.009,100.018,100.008,100.011,739173.0,7392693760.0,100.011,100.011
511990.SH,20180227,100.007,100.017,100.006,100.011,663251.0,6633226752.0,100.011,100.011
511990.SH,20180228,100.01,100.021,99.999,100.016,853339.0,8534112256.0,100.016,100.016
511990.SH,20180301,100.012,100.019,100.009,100.011,805255.0,8053675520.0,100.011,100.011
511990.SH,20180302,100.022,100.037,100.019,100.031,758519.0,7587172352.0,100.031,100.031
511990.SH,20180305,100.012,100.023,100.012,100.019,972599.0,9727543296.0,100.019,100.019
511990.SH,20180306,100.014,100.021,100.0,100.01,821323.0,8214597632.0,100.01,100.01
511990.SH,20180307,100.009,100.017,100.009,100.016,660108.0,6601931264.0,100.016,100.016
511990.SH,20180308,100.012,100.016,100.004,100.011,838302.0,8384094720.0,100.011,100.011
511990.SH,20180309,100.021,100.025,100.015,100.017,912091.0,9122745344.0,100.017,100.017
511990.SH,20180312,99.996,100.006,99.992,100.003,1118071.0,11180406784.0,100.003,100.003
511990.SH,20180313,100.002,100.011,99.994,100.01,1107912.0,11079213056.0,100.01,100.01
511990.SH,20180314,100.003,100.012,100.002,100.011,1110192.0,11102706688.0,100.011,100.011
511990.SH,20180315,100.008,100.016,100.007,100.01,1030436.0,10305601536.0,100.01,100.01
511990.SH,20180316,100.02,100.024,100.018,100.02,964728.0,9649265664.0,100.02,100.02
511990.SH,20180319,100.002,100.014,100.002,100.01,860531.0,8605993984.0,100.01,100.01
511990.SH,20180320,100.006,100.013,100.005,100.012,960094.0,9601655808.0,100.012,100.012
511990.SH,20180321,100.005,100.008,100.001,100.004,896965.0,8970019840.0,100.004,100.004
511990.SH,20180322,100.004,100.014,100.001,100.012,1084081.0,10841688064.0,100.012,100.012
511990.SH,20180323,100.014,100.024,100.009,100.022,1367480.0,13677077504.0,100.022,100.022
511990.SH,20180326,99.998,100.002,99.99,99.996,1146366.0,11463473152.0,99.996,99.996
511990.SH,20180327,99.99,99.991,99.975,99.988,1340409.0,13401597952.0,99.988,99.988
511990.SH,20180328,99.98,99.99,99.974,99.988,1073105.0,10729077760.0,99.988,99.988
511990.SH,20180329,99.977,99.986,99.911,99.966,918152.0,9179047936.0,99.966,99.966
511990.SH,20180330,100.0,100.01,99.984,100.005,1174726.0,11746982912.0,100.005,100.005
511990.SH,20180402,99.996,100.01,99.99,100.009,1128928.0,11289464832.0,100.009,100.009
511990.SH,20180403,100.006,100.037,100.006,100.035,949574.0,9497568256.0,100.035,100.035
511990.SH,20180404,100.045,100.079,100.045,100.057,913675.0,9142512640.0,100.057,100.057
511990.SH,20180409,100.01,100.045,100.007,100.036,1047910.0,10481238016.0,100.036,100.036
511990.SH,20180410,100.021,100.042,100.021,100.037,858556.0,8587980288.0,100.037,100.037
511990.SH,20180411,100.02,100.031,100.016,100.024,1010286.0,10105250816.0,100.024,100.024
