stock_code,trade_date,open,high,low,close,volume,amount,close_org,close_back
159729.SZ,20210722,0.982,0.998,0.982,0.995,193925.0,19207196.0,0.995,0.995
159729.SZ,20210723,0.995,0.995,0.975,0.977,50899.0,4997814.0,0.977,0.977
159729.SZ,20210726,0.974,0.974,0.916,0.919,108658.0,10177055.0,0.919,0.919
159729.SZ,20210727,0.919,0.919,0.857,0.857,117939.0,10470827.0,0.857,0.857
159729.SZ,20210728,0.857,0.883,0.852,0.87,85556.0,7391354.0,0.87,0.87
159729.SZ,20210729,0.897,0.914,0.878,0.91,99247.0,8963480.0,0.91,0.91
159729.SZ,20210730,0.913,0.913,0.88,0.89,42144.0,3744686.0,0.89,0.89
159729.SZ,20210802,0.892,0.912,0.877,0.909,33685.0,3031636.0,0.909,0.909
159729.SZ,20210803,0.909,0.915,0.894,0.91,70881.0,6399398.0,0.91,0.91
159729.SZ,20210804,0.908,0.919,0.898,0.916,31675.0,2891167.0,0.916,0.916
159729.SZ,20210805,0.901,0.911,0.891,0.891,35010.0,3153790.0,0.891,0.891
159729.SZ,20210806,0.891,0.898,0.891,0.896,14857.0,1328418.0,0.896,0.896
159729.SZ,20210809,0.89,0.915,0.883,0.915,45285.0,4111506.0,0.915,0.915
159729.SZ,20210810,0.915,0.94,0.902,0.94,36053.0,3345709.0,0.94,0.94
159729.SZ,20210811,0.94,0.94,0.924,0.926,24782.0,2308632.0,0.926,0.926
159729.SZ,20210812,0.922,0.929,0.912,0.913,25899.0,2380986.0,0.913,0.913
159729.SZ,20210813,0.912,0.912,0.892,0.896,30353.0,2729065.0,0.896,0.896
159729.SZ,20210816,0.895,0.896,0.883,0.887,19270.0,1712799.0,0.887,0.887
159729.SZ,20210817,0.885,0.886,0.862,0.863,30892.0,2702040.0,0.863,0.863
159729.SZ,20210818,0.871,0.879,0.863,0.87,26869.0,2338524.0,0.87,0.87
159729.SZ,20210819,0.875,0.879,0.863,0.864,19069.0,1655810.0,0.864,0.864
159729.SZ,20210820,0.864,0.864,0.781,0.852,22532.0,1914266.0,0.852,0.852
159729.SZ,20210823,0.859,0.875,0.859,0.871,12165.0,1059761.0,0.871,0.871
159729.SZ,20210824,0.878,0.893,0.878,0.891,24728.0,2190360.0,0.891,0.891
159729.SZ,20210825,0.922,0.923,0.889,0.891,32222.0,2900317.0,0.891,0.891
159729.SZ,20210826,0.891,0.891,0.867,0.867,27728.0,2432680.0,0.867,0.867
159729.SZ,20210827,0.871,0.881,0.865,0.867,19471.0,1698802.0,0.867,0.867
159729.SZ,20210830,0.866,0.874,0.856,0.86,27229.0,2346938.0,0.86,0.86
159729.SZ,20210831,0.861,0.871,0.85,0.869,25589.0,2203811.0,0.869,0.869
159729.SZ,20210901,0.868,0.891,0.868,0.886,54598.0,4831164.0,0.886,0.886
159729.SZ,20210902,0.886,0.903,0.886,0.887,35169.0,3150489.0,0.887,0.887
159729.SZ,20210903,0.887,0.888,0.873,0.878,17154.0,1510908.0,0.878,0.878
159729.SZ,20210906,0.882,0.902,0.879,0.9,49701.0,4451423.0,0.9,0.9
159729.SZ,20210907,0.9,0.923,0.9,0.919,65268.0,5959815.0,0.919,0.919
159729.SZ,20210908,0.912,0.932,0.912,0.921,30199.0,2791699.0,0.921,0.921
159729.SZ,20210909,0.921,0.921,0.896,0.897,24520.0,2214615.0,0.897,0.897
159729.SZ,20210910,0.898,0.909,0.898,0.905,23903.0,2158206.0,0.905,0.905
159729.SZ,20210913,0.905,0.905,0.888,0.892,19231.0,1717870.0,0.892,0.892
159729.SZ,20210914,0.892,0.899,0.882,0.885,22634.0,2014681.0,0.885,0.885
159729.SZ,20210915,0.881,0.881,0.866,0.871,19439.0,1696528.0,0.871,0.871
159729.SZ,20210916,0.87,0.872,0.853,0.857,16721.0,1439997.0,0.857,0.857
159729.SZ,20210917,0.86,0.872,0.86,0.871,17311.0,1502575.0,0.871,0.871
159729.SZ,20210922,0.871,0.887,0.871,0.881,11683.0,1024401.0,0.881,0.881
159729.SZ,20210923,0.89,0.898,0.87,0.874,11052.0,966962.0,0.874,0.874
159729.SZ,20210924,0.866,0.885,0.866,0.873,8135.0,714737.0,0.873,0.873
159729.SZ,20210927,0.873,0.881,0.861,0.863,34000.0,2966235.0,0.863,0.863
159729.SZ,20210928,0.866,0.873,0.86,0.871,56646.0,4919448.0,0.871,0.871
159729.SZ,20210929,0.865,0.865,0.85,0.859,15873.0,1355217.0,0.859,0.859
159729.SZ,20210930,0.859,0.868,0.859,0.867,6558.0,566829.0,0.867,0.867
159729.SZ,20211008,0.877,0.882,0.87,0.876,13054.0,1143060.0,0.876,0.876
159729.SZ,20211011,0.88,0.893,0.88,0.89,22753.0,2024057.0,0.89,0.89
159729.SZ,20211012,0.89,0.89,0.87,0.873,13993.0,1226011.0,0.873,0.873
159729.SZ,20211013,0.875,0.887,0.87,0.875,3438.0,300534.0,0.875,0.875
159729.SZ,20211014,0.875,0.877,0.874,0.875,4506.0,394283.0,0.875,0.875
