stock_code,trade_date,open,high,low,close,volume,amount,close_org,close_back
517380.SH,20210810,0.983,0.993,0.972,0.989,129088.0,12664019.0,0.989,0.989
517380.SH,20210811,0.981,0.981,0.964,0.965,150796.0,14655947.0,0.965,0.965
517380.SH,20210812,0.965,0.965,0.94,0.95,167972.0,15971019.0,0.95,0.95
517380.SH,20210813,0.95,0.965,0.946,0.952,143539.0,13680831.0,0.952,0.952
517380.SH,20210816,0.948,0.956,0.946,0.946,132580.0,12604598.0,0.946,0.946
517380.SH,20210817,0.946,0.952,0.903,0.91,186156.0,17149260.0,0.91,0.91
517380.SH,20210818,0.91,0.925,0.907,0.909,169111.0,15419354.0,0.909,0.909
517380.SH,20210819,0.909,0.929,0.904,0.921,181529.0,16739714.0,0.921,0.921
517380.SH,20210820,0.914,0.914,0.864,0.878,543374.0,47557640.0,0.878,0.878
517380.SH,20210823,0.879,0.899,0.864,0.894,221123.0,19629700.0,0.894,0.894
517380.SH,20210824,0.898,0.919,0.898,0.913,152844.0,13961450.0,0.913,0.913
517380.SH,20210825,0.914,0.923,0.91,0.916,178127.0,16328814.0,0.916,0.916
517380.SH,20210826,0.918,0.918,0.886,0.887,121108.0,10814678.0,0.887,0.887
517380.SH,20210827,0.887,0.904,0.882,0.886,109641.0,9792823.0,0.886,0.886
517380.SH,20210830,0.886,0.901,0.882,0.895,131087.0,11665064.0,0.895,0.895
517380.SH,20210831,0.895,0.899,0.875,0.886,156526.0,13824796.0,0.886,0.886
517380.SH,20210901,0.887,0.9,0.87,0.89,194198.0,17230764.0,0.89,0.89
517380.SH,20210902,0.895,0.896,0.873,0.875,200362.0,17802554.0,0.875,0.875
517380.SH,20210903,0.871,0.889,0.867,0.883,180858.0,15973774.0,0.883,0.883
517380.SH,20210906,0.883,0.923,0.883,0.913,216933.0,19849486.0,0.913,0.913
517380.SH,20210907,0.912,0.913,0.903,0.91,205502.0,18630928.0,0.91,0.91
517380.SH,20210908,0.912,0.918,0.904,0.907,218988.0,19930562.0,0.907,0.907
517380.SH,20210909,0.907,0.919,0.901,0.904,208482.0,18862636.0,0.904,0.904
517380.SH,20210910,0.902,0.907,0.895,0.902,166819.0,15025544.0,0.902,0.902
517380.SH,20210913,0.899,0.914,0.888,0.892,149382.0,13335735.0,0.892,0.892
517380.SH,20210914,0.897,0.914,0.896,0.909,239638.0,21771240.0,0.909,0.909
517380.SH,20210915,0.914,0.914,0.894,0.897,205427.0,18494212.0,0.897,0.897
517380.SH,20210916,0.895,0.9,0.884,0.89,194675.0,17353204.0,0.89,0.89
517380.SH,20210917,0.895,0.932,0.891,0.923,225513.0,20617308.0,0.923,0.923
517380.SH,20210922,0.92,0.937,0.918,0.925,127524.0,11801622.0,0.925,0.925
517380.SH,20210923,0.925,0.937,0.913,0.922,348405.0,32254730.0,0.922,0.922
517380.SH,20210924,0.924,0.94,0.919,0.926,239745.0,22330354.0,0.926,0.926
517380.SH,20210927,0.926,0.95,0.926,0.934,199335.0,18736612.0,0.934,0.934
517380.SH,20210928,0.929,0.942,0.924,0.937,156229.0,14613805.0,0.937,0.937
517380.SH,20210929,0.929,0.93,0.916,0.925,190794.0,17583888.0,0.925,0.925
517380.SH,20210930,0.925,0.935,0.923,0.928,186120.0,17283410.0,0.928,0.928
517380.SH,20211008,0.928,0.934,0.908,0.912,234808.0,21615344.0,0.912,0.912
517380.SH,20211011,0.917,0.922,0.897,0.899,135985.0,12340874.0,0.899,0.899
517380.SH,20211012,0.899,0.91,0.886,0.892,124539.0,11174276.0,0.892,0.892
517380.SH,20211013,0.895,0.905,0.888,0.903,98998.0,8876283.0,0.903,0.903
517380.SH,20211014,0.899,0.901,0.887,0.89,66205.0,5917599.0,0.89,0.89
517380.SH,20211015,0.89,0.896,0.886,0.891,168333.0,15000129.0,0.891,0.891
517380.SH,20211018,0.893,0.896,0.882,0.888,126617.0,11209264.0,0.888,0.888
517380.SH,20211019,0.893,0.909,0.893,0.905,204329.0,18460068.0,0.905,0.905
517380.SH,20211020,0.906,0.906,0.886,0.898,161200.0,14391048.0,0.898,0.898
