stock_code,trade_date,open,high,low,close,volume,amount,close_org,close_back
159102.SZ,20250917,0.984,0.984,0.965,0.977,777485.0,75490304.0,0.977,0.977
159102.SZ,20250918,0.979,0.996,0.968,0.976,1196701.0,117534080.0,0.976,0.976
159102.SZ,20250919,0.985,0.995,0.961,0.965,691427.0,67464784.0,0.965,0.965
159102.SZ,20250922,0.97,0.989,0.97,0.986,558257.0,54693656.0,0.986,0.986
159102.SZ,20250923,0.988,0.989,0.96,0.975,453851.0,44101852.0,0.975,0.975
159102.SZ,20250924,0.971,0.979,0.967,0.975,380876.0,37055432.0,0.975,0.975
159102.SZ,20250925,0.979,0.985,0.974,0.976,465737.0,45612168.0,0.976,0.976
159102.SZ,20250926,0.964,0.967,0.952,0.962,487294.0,46753768.0,0.962,0.962
159102.SZ,20250929,0.962,0.972,0.95,0.972,528964.0,50890000.0,0.972,0.972
159102.SZ,20250930,0.973,0.997,0.972,0.992,895218.0,88259504.0,0.992,0.992
159102.SZ,20251009,0.998,1.017,0.982,0.986,1302517.0,130165056.0,0.986,0.986
159102.SZ,20251010,0.98,0.991,0.956,0.959,650486.0,63312984.0,0.959,0.959
159102.SZ,20251013,0.944,0.944,0.911,0.928,735500.0,68316496.0,0.928,0.928
159102.SZ,20251014,0.94,0.946,0.888,0.894,737889.0,67393328.0,0.894,0.894
159102.SZ,20251015,0.901,0.919,0.888,0.917,439093.0,39807720.0,0.917,0.917
159102.SZ,20251016,0.916,0.943,0.912,0.931,587728.0,54798376.0,0.931,0.931
159102.SZ,20251017,0.939,0.939,0.905,0.908,335899.0,30826236.0,0.908,0.908
159102.SZ,20251020,0.92,0.924,0.906,0.911,325665.0,29740324.0,0.911,0.911
159102.SZ,20251021,0.915,0.926,0.912,0.922,391533.0,35990920.0,0.922,0.922
159102.SZ,20251022,0.923,0.924,0.898,0.901,527668.0,47842572.0,0.901,0.901
159102.SZ,20251023,0.897,0.901,0.872,0.884,492239.0,43338656.0,0.884,0.884
159102.SZ,20251024,0.886,0.902,0.886,0.892,340989.0,30488972.0,0.892,0.892
159102.SZ,20251027,0.904,0.908,0.899,0.9,431275.0,38947464.0,0.9,0.9
159102.SZ,20251028,0.901,0.906,0.886,0.886,372035.0,33280398.0,0.886,0.886
159102.SZ,20251029,0.889,0.892,0.884,0.892,195416.0,17353406.0,0.892,0.892
159102.SZ,20251030,0.898,0.898,0.867,0.868,679940.0,59332260.0,0.868,0.868
159102.SZ,20251031,0.876,0.903,0.87,0.899,945725.0,84445576.0,0.899,0.899
159102.SZ,20251103,0.899,0.916,0.885,0.905,788999.0,71192184.0,0.905,0.905
159102.SZ,20251104,0.904,0.908,0.88,0.887,669086.0,59719520.0,0.887,0.887
159102.SZ,20251105,0.876,0.89,0.864,0.884,594244.0,52357916.0,0.884,0.884
159102.SZ,20251106,0.883,0.888,0.878,0.886,424761.0,37505200.0,0.886,0.886
159102.SZ,20251107,0.883,0.886,0.871,0.872,440903.0,38686760.0,0.872,0.872
159102.SZ,20251110,0.871,0.88,0.865,0.879,596942.0,52081084.0,0.879,0.879
159102.SZ,20251111,0.888,0.888,0.873,0.874,321128.0,28201884.0,0.874,0.874
159102.SZ,20251112,0.879,0.902,0.878,0.893,932572.0,83395752.0,0.893,0.893
159102.SZ,20251113,0.898,0.931,0.898,0.93,1127625.0,103703944.0,0.93,0.93
